iter,est,no,usina,Indep,Coef
2,3,66,6,14159.999999999993,-9.999999999999996
2,3,69,6,48970.0,-30.0
2,3,72,6,66430.0,-30.0
2,2,2,6,61140.0,-30.0
2,2,5,6,58590.0,-30.0
2,2,8,6,17549.999999999985,-30.0
2,2,11,6,9000.0,0.0
2,2,14,6,61559.99999999999,-30.0
2,2,17,6,50070.0,-30.0
2,2,20,6,13760.000000000005,-9.999999999999996
2,2,23,6,56040.0,-30.0
2,2,26,6,88830.0,-30.0
2,2,29,6,9000.0,0.0
2,2,32,6,38510.0,-30.0
2,2,35,6,76110.0,-30.0
2,2,38,6,69030.0,-30.0
2,2,41,6,66870.0,-30.0
2,2,44,6,84270.0,-30.0
2,2,47,6,34820.0,-30.0
2,2,50,6,84840.0,-30.0
2,2,53,6,65910.0,-30.0
2,2,56,6,51840.0,-30.0
2,2,59,6,71280.0,-30.0
2,2,62,6,49049.99999999999,-30.000000000000004
2,2,65,6,13069.999999999998,-9.999999999999996
2,2,68,6,62550.0,-30.0
2,2,71,6,95250.0,-30.0
2,1,1,6,103710.1298,-30.0
