"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"Brunner_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"315";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;242;42,908;42,908;1,96;2564,408;39,852;45,964;38,892;46,924;3,056;4,016;40,002;39,352;39,073;38,22;797,205;733,566;585,272;503,377;46,008;46,97;47,402;49,962;1710,102;1894,005;1884,944;2142,784;34,866;32,98;32,831;37,172;562,789;438,998;32,225;37,941;584,125;421,385;3,348;3,587;16,784;18,982;2,458;0,08;0,236;1;0,329;0,485;0,278;0,357;0,669;0,288
"316";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;25;423,626;423,626;1,96;2564,408;396,909;450,343;388,514;458,738;26,717;35,112;394,808;387,832;389,449;377,017;72386,054;68183,583;61206,605;56565,447;448,712;457,754;459,32;472,473;113491,859;122971,412;109969,595;123009,089;304,802;288,785;287,009;324,965;562,789;438,998;281,718;331,687;584,125;421,385;1,716;1,805;3,391;4,193;17,43;0,048;0,837;1;0,344;0,507;0,515;0,027;0,792;0,521
"317";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;12;83,834;83,834;1,96;2564,408;78,988;88,68;77,466;90,202;4,846;6,368;78,887;77,868;77,11;74,899;2627,009;2520,445;2231,511;2118,475;88,628;89,984;90,135;92,4;3502,076;3618,37;3133,71;3285,527;55,285;51,853;52,057;58,942;562,789;438,998;51,098;60,161;584,125;421,385;0,968;0,884;0,333;0,079;2,978;0,038;0,97;1;0,259;0,307;0,667;0,136;0,157;0,672
"318";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;246;896,604;896,604;1,96;2564,408;870,572;922,636;862,392;930,816;26,032;34,212;872,317;864,901;863,632;850,351;75669,987;73107,622;57054,114;54633,625;921,708;929,628;930,824;938,835;103170,027;108006,128;93988,129;100650,541;296,994;270,971;279,657;316,641;562,789;438,998;274,502;323,19;584,125;421,385;0,805;0,892;1,083;1,761;29,92;0,056;0,673;1;0,105;0,035;0,861;0,004;0,946;0,864
"319";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;240;108,702;108,702;1,96;2564,408;100,954;116,45;98,52;118,884;7,748;10,182;101,291;99,46;99,544;95,975;5225,684;4667,406;3789,497;3160,907;116,873;118,689;120,668;123,165;11243,167;11923,474;11715,176;13268,584;88,393;83,608;83,233;94,241;562,789;438,998;81,699;96,19;584,125;421,385;3,351;3,589;16,817;19,009;6,262;0,076;0,291;1;0,329;0,488;0,279;0,383;0,566;0,29
"320";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;63;147,816;147,816;1,96;2564,408;139,541;156,091;136,941;158,691;8,275;10,875;139,426;137,845;138,068;135,063;6288,387;5577,843;4173,108;3572,919;156,579;159,525;158,768;161,516;11795,718;12506,283;10846,772;12308,689;94,409;85,509;88,898;100,654;562,789;438,998;87,259;102,736;584,125;421,385;2,801;3,053;9,497;12,24;8,012;0,078;0,263;1;0,08;0,407;0,156;0,52;0,715;0,165
"321";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;50;66,216;66,216;1,96;2564,408;62,555;69,877;61,405;71,027;3,661;4,811;62,551;61,902;61,87;60,36;1201,55;1087,967;789,56;660,225;70,168;71,207;71,18;73,154;2422,82;2617,834;2395,435;2814,368;41,766;38,82;39,328;44,529;562,789;438,998;38,603;45,45;584,125;421,385;3,051;3,388;13,556;17,314;3,128;0,058;0,629;1;0,197;0,485;0,283;0,408;0,84;0,293
"322";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;33;1146,166;1146,166;1,96;2564,408;1080,502;1211,83;1059,869;1232,463;65,664;86,297;1089,909;1070,706;1054,993;1031,575;468529,103;439112,802;381932,133;359365,805;1210,92;1227,764;1232,676;1271,12;666915,68;695229,759;647265,849;672279,809;749,143;713,865;705,41;798,7;562,789;438,998;692,408;815,221;584,125;421,385;1,422;1,443;2,366;2,677;36,212;0,038;0,97;1;0,399;0,471;0,658;0,706;0,336;0,663
"323";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;62;63,052;63,052;1,96;2564,408;59,521;66,583;58,412;67,692;3,531;4,64;59,658;58,678;58,746;57,329;1187,313;1051,082;752,992;651,853;66,626;67,834;67,793;68,944;2123,893;2244,301;2046,612;2217,991;40,279;36,475;37,928;42,944;562,789;438,998;37,229;43,832;584,125;421,385;2,798;3,049;9,476;12,224;3,43;0,076;0,291;1;0,079;0,406;0,156;0,046;0,733;0,165
"324";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;243;31,268;31,268;1,96;2564,408;30,083;32,453;29,711;32,825;1,185;1,557;30,15;29,758;29,746;29,15;158,688;152,75;128,433;119,685;32,446;32,684;32,856;33,348;203,123;214,659;186,245;195,42;13,516;12,601;12,727;14,41;562,789;438,998;12,492;14,708;584,125;421,385;0,839;0,861;-0,055;0,206;0,97;0,044;0,904;1;0,216;0,222;0,642;0,587;0,792;0,648
"325";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;11;115,476;115,476;1,96;2564,408;108,802;122,15;106,704;124,248;6,674;8,772;108,805;107,12;106,915;105,081;5029,023;4790,57;4174,093;3913,096;122,229;123,92;125,191;127,94;6547,321;6858,985;6076,462;6394,326;76,147;71,421;71,702;81,184;562,789;438,998;70,38;82,864;584,125;421,385;0,971;0,887;0,341;0,088;4,066;0,038;0,97;1;0,259;0,311;0,668;0,779;0,56;0,673
"326";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;18;356,712;356,712;1,96;2564,408;337,406;376,018;331,34;382,084;19,306;25,372;337,64;332,479;330,982;325,862;35298,54;31835,096;27407,897;23703,407;376,479;381,021;382,821;390,54;62613,705;66482,302;64018,619;71801,479;220,252;210,482;207,395;234,822;562,789;438,998;203,572;239,68;584,125;421,385;2,416;2,54;8,586;9,823;10,798;0,034;0,991;1;0,428;0,586;0,626;0,809;0,1;0,63
"327";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;215;202,372;202,372;1,96;2564,408;176,814;227,93;168,783;235,961;25,558;33,589;176,399;171,011;172,51;162,453;54029,451;49434,783;38006,103;31379,007;228,5;237,487;233;244,713;120972,276;134237,22;101683,911;112003,657;291,583;257,629;274,561;310,871;562,789;438,998;269,5;317,302;584,125;421,385;3,562;3,315;17,655;15,079;20,664;0,072;0,353;1;0,028;0,664;0,141;0,617;0,648;0,147
"328";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;94;97,312;97,312;1,96;2564,408;91,795;102,829;90,062;104,562;5,517;7,25;91,491;90,079;90,623;88,906;2687,23;2499,128;2115,175;1876,395;102,546;103,954;104,415;106,904;5367,591;5745,928;4350,84;4665,543;62,936;56,413;59,262;67,1;562,789;438,998;58,17;68,488;584,125;421,385;3,022;2,293;14,295;6,433;3,946;0,05;0,799;1;0,053;0,584;0,421;0,825;0,71;0,428
"329";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;74;491,69;491,69;1,96;2564,408;451,544;531,836;438,929;544,451;40,146;52,761;452,083;444,888;443,062;427,301;152557,695;141164,555;115678,015;100674,778;535,065;543,372;541,754;566,255;277617,065;301937,319;226210,983;243759,371;458,018;410,687;431,28;488,316;562,789;438,998;423,331;498,417;584,125;421,385;2,496;2,035;9,335;4,95;29,04;0,062;0,543;1;0,053;0,495;0,308;0,066;0,952;0,317
"330";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;115;24,094;24,094;1,96;2564,408;22,42;25,768;21,894;26,294;1,674;2,2;22,503;22,014;22,221;21,706;249,261;216,869;161,446;143,437;25,785;26,128;26,176;26,682;504,129;551,216;394,131;438,907;19,099;16,015;17,984;20,363;562,789;438,998;17,653;20,784;584,125;421,385;2,969;2,679;13,104;12,128;1,986;0,092;0,119;1;0,002;0,425;0,074;0,735;0,542;0,081
"331";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;92;101,658;101,658;1,96;2564,408;87,962;115,354;83,658;119,658;13,696;18;88,414;86,4;86,056;83,224;10339,892;8841,444;7657,773;5961,358;115,838;119,461;119,143;125,005;44979,589;53562,281;33592,614;41162,487;156,254;137,448;147,133;166,591;562,789;438,998;144,42;170,037;584,125;421,385;6,936;5,013;73,014;35,701;8,93;0,08;0,236;1;0,023;0,705;0,33;0,142;0,613;0,337
"332";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;217;58,446;58,446;1,96;2564,408;51,274;65,618;49,021;67,871;7,172;9,425;51,876;50,234;49,077;46,95;4636,856;4034,283;3117,053;2578,228;65,837;68,684;67,266;71,859;9240,472;9956,248;8134,803;9043,654;81,821;74,04;77,045;87,234;562,789;438,998;75,625;89,038;584,125;421,385;3,342;3,052;14,685;11,949;4,866;0,056;0,673;1;0,077;0,664;0,266;0,427;0,046;0,273
"333";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;93;24,4;24,4;1,96;2564,408;21,22;27,58;20,221;28,579;3,18;4,179;21,592;20,96;20,687;19,724;535,839;405,708;338,474;271,275;27,629;28,712;28,473;29,889;2346,118;2665,579;1930,339;2198,778;36,276;31,606;34,158;38,676;562,789;438,998;33,529;39,476;584,125;421,385;6,768;5,377;61,124;36,169;2,084;0,072;0,353;1;0,015;0,745;0,225;1;0,699;0,233
"334";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;222;212,236;212,236;1,96;2564,408;191,568;232,904;185,073;239,399;20,668;27,163;193,154;186,399;186,826;177,765;43457,262;41277,95;31786,039;26756,894;232,65;241,79;239,718;251,699;68783,97;74510,755;63699,089;71384,216;235,799;217,44;222,034;251,397;562,789;438,998;217,941;256,597;584,125;421,385;2,096;2,137;5,32;5,76;19,182;0,052;0,758;1;0,152;0,495;0,313;0,484;0,614;0,322
"335";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;77;85,3;85,3;1,96;2564,408;76,991;93,609;74,38;96,22;8,309;10,92;77,207;74,599;75,126;70,212;6983,709;6395,588;5213,074;4426,036;93,92;96,697;95,899;99,409;11409,214;12034,425;10256,209;11085,149;94,795;87,411;89,261;101,065;562,789;438,998;87,616;103,156;584,125;421,385;2,095;2,137;5,314;5,76;7,71;0,052;0,758;1;0,152;0,494;0,313;0,656;0,378;0,322
"336";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";3;250;76;89,224;89,224;1,96;2564,408;82,256;96,192;80,066;98,382;6,968;9,158;82,241;80,055;81,545;78,721;4613,205;4022,027;3455,376;3082,085;96,614;98,325;98,633;100,629;8078,937;8717,878;6654,501;7331,551;79,5;70,131;74,859;84,759;562,789;438,998;73,479;86,512;584,125;421,385;2,568;2,169;8,274;5,188;5,986;0,066;0,462;1;0,026;0,491;0,265;0,953;0,215;0,273
"337";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;271;1626,074;1626,074;1,96;2564,408;1527,135;1725,013;1496,047;1756,101;98,939;130,027;1533,49;1509,891;1443,498;1405,076;1006392,391;921462,46;708736,596;602646,359;1729,971;1763,692;1833,281;1901,942;1592073,065;1711543,48;1687458,777;1907952,53;1128,762;1083,413;1062,869;1203,432;562,789;438,998;1043,277;1228,325;584,125;421,385;1,919;1,736;4,723;3,517;53,528;0,054;0,933;1;0,615;0,823;0,805;0,295;0,685;0,808
"338";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;285;22832,804;22832,804;1,96;2564,408;22829,381;22836,227;22828,305;22837,303;3,423;4,499;22829,161;22828,161;22827,656;22826,363;1352,616;1304,862;631,343;564,41;22836,271;22837,251;22837,845;22839,974;1725,936;1795,13;1089,377;1156,932;39,056;29,245;36,776;41,64;562,789;438,998;36,098;42,501;584,125;421,385;0,53;0,508;0,11;0,482;8,399;0,122;0,102;1;0;0;0,532;0,498;0,087;0,575
"339";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;273;459,912;459,912;1,96;2564,408;418,498;501,326;405,485;514,339;41,414;54,427;420,902;408,282;383,522;363,584;171467,968;157454,428;106958,969;97160,685;499,376;512,405;537,539;561,798;278335,16;288369,291;296059,787;339295,965;472,478;443,682;444,896;503,733;562,789;438,998;436,696;514,153;584,125;421,385;2,208;2,093;5,575;5,068;22,719;0,08;0,544;1;0,421;0,718;0,518;0,997;0,573;0,529
"340";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;257;438,674;438,674;1,96;2564,408;399,172;478,176;386,759;490,589;39,502;51,915;398,055;386,356;370,366;348,155;154884,298;144344,759;102964,244;83634,301;476,291;491,945;511,773;536,849;251300,024;274783,701;259268,022;281019,804;450,668;423,202;424,36;480,481;562,789;438,998;416,538;490,42;584,125;421,385;2,208;2,092;5,573;5,067;21,679;0,08;0,544;1;0,421;0,718;0,519;0,16;0,899;0,53
"341";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;288;2893,252;2893,252;1,96;2564,408;2882,996;2903,508;2879,773;2906,731;10,256;13,479;2883,597;2879,311;2875,824;2870,416;11915,305;11574,759;8646,923;7966,897;2903,486;2906,678;2911,093;2915,757;15524,223;16424,118;14624,15;15630,034;117,009;107,066;110,179;124,75;562,789;438,998;108,148;127,33;584,125;421,385;0,75;0,697;0,414;0,186;9,697;0,048;0,975;1;0,247;0,34;0,877;0,481;0,257;0,88
"342";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;279;633,392;633,392;1,96;2564,408;619,805;646,979;615,536;651,248;13,587;17,856;619,794;615,473;612,769;607,196;19770,948;18870,744;11862,31;11041,973;647,44;653,716;654,433;659,601;31001,476;33351,773;18449,958;19393,493;155,008;122,921;145,959;165,262;562,789;438,998;143,269;168,68;584,125;421,385;1,145;0,404;4,687;-0,568;21,049;0,08;0,544;1;0,002;0,024;0,592;0,041;0,294;0,616
"343";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;287;707,342;707,342;1,96;2564,408;695,643;719,041;691,967;722,717;11,699;15,375;694,878;692,262;689,411;683,898;15496,254;14875,115;8222,164;7774,865;718,212;721,188;726,061;731,605;20257,143;21096,581;13633,604;14700,813;133,468;104,638;125,677;142,297;562,789;438,998;123,36;145,241;584,125;421,385;-0,674;-0,506;0,58;-0,058;23,04;0,068;0,744;1;0,001;0,01;0,611;0,551;0,512;0,636
"344";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;270;810,276;810,276;1,96;2564,408;725,153;895,399;698,405;922,147;85,123;111,871;729,725;697,741;662,533;628,733;696505,646;630158,004;441155,462;363963,38;895,476;919,394;976,99;1035,526;1204454,405;1288463,858;1371799,171;1534940,113;971,148;931,216;914,456;1035,391;562,789;438,998;897,6;1056,809;584,125;421,385;2,58;2,593;8,113;8,209;51,339;0,038;0,999;1;0,606;0,812;0,62;0,343;0,425;0,628
"345";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;227;895,606;895,606;1,96;2564,408;876,243;914,969;870,159;921,053;19,363;25,447;876,446;870,902;863,651;851,777;37978,874;36023,179;25238,846;22610,287;913,993;918,518;933,354;941,185;64272,746;69230,997;53714,783;59122,624;220,905;194,674;208,009;235,518;562,789;438,998;204,175;240,39;584,125;421,385;1,757;1,205;8,253;2,86;21,99;0,066;0,776;1;0,096;0,306;0,701;0,917;0,836;0,713
"346";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;229;2094,752;2094,752;1,96;2564,408;2045,344;2144,16;2029,819;2159,685;49,408;64,933;2049,315;2036,77;2014,002;1998,481;202350,586;185723,059;119858,598;103212,909;2150,059;2165,596;2181,651;2217,848;471013,202;514690,071;468798,391;532711,217;563,683;502,569;530,777;600,972;562,789;438,998;520,993;613,403;584,125;421,385;3,493;2,826;23,953;13,613;51,798;0,046;0,984;1;0,131;0,433;0,677;0,548;0,374;0,688
"347";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;275;4503,646;4503,646;1,96;2564,408;4268,336;4738,956;4194,396;4812,896;235,31;309,25;4283,877;4232,035;4068,732;3972,693;5010453,497;4691609,447;3021264,785;2615657,817;4716,51;4827,517;5037,471;5234,68;9426591,141;10205642,05;12140972,64;13661492,253;2684,59;2654,497;2527,873;2862,18;562,789;438,998;2481,277;2921,385;584,125;421,385;2,836;2,857;10,969;11,132;83,515;0,02;1;1;0,93;0,943;0,946;0,81;0,534;0,947
"348";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;169;757,34;757,34;1,96;2564,408;744,301;770,379;740,203;774,477;13,039;17,137;744,948;741,189;734,867;729,685;18438,473;17633,644;12447,368;11145,534;770,576;772,924;782,931;791,184;26112,482;27475,736;24916,516;28003,254;148,762;134,184;140,078;158,603;562,789;438,998;137,496;161,883;584,125;421,385;1,389;1,306;1,764;1,986;13,581;0,064;0,807;1;0,176;0,526;0,4;0,164;0,96;0,421
"349";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;156;714,622;714,622;1,96;2564,408;660,758;768,486;643,832;785,412;53,864;70,79;661,643;654,064;610,312;587,569;308272,75;294468,125;218990,441;190863,065;772,453;795,487;822,438;859,353;452544,891;468463,862;475492,012;515604,532;614,523;583,951;578,649;655,175;562,789;438,998;567,983;668,727;584,125;421,385;1,7;1,684;2,538;2,374;35,631;0,064;0,807;1;0,522;0,663;0,454;0,254;0,841;0,473
"350";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;237;348,186;348,186;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;321,169;310,439;305,304;296,78;74771,502;68823,013;46838,262;39799,237;375,826;383,076;397,197;412,747;113255,877;119297,207;103309,068;113717,065;305,497;270,306;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;1,845;3,485;3,041;24,888;0,124;0,092;1;0,107;0,397;0,155;0,771;0,483;0,184
"351";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;32;65,47;65,47;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,867;61,92;59,998;58,353;847,276;803,214;645,361;584,924;68,464;69,04;70,389;72,428;1129,811;1171,311;1136,117;1222,915;31,445;29,81;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;1,041;0,551;0,694;1,877;0,048;0,975;1;0,5;0,565;0,709;0,821;0,296;0,717
"352";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;61;390,734;390,734;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;348,546;334,373;307,143;288,019;198453,241;172207,93;75574,977;49684,316;442,669;463,06;493,674;538,085;469692,342;512682,305;541491,903;674476,158;559,914;518,293;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;4,494;23,286;24,798;29,51;0,094;0,34;1;0,317;0,755;0,254;0,191;0,26;0,279
"353";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;49;100,342;100,342;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;90,636;88,172;83,176;80,076;7768,234;7174,759;4036,705;3299,81;110,283;112,698;119,129;123,452;18346,566;20442,82;16647,35;20353,085;112,117;98,619;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;3,259;19,746;12,729;8,201;0,106;0,211;1;0,091;0,644;0,104;0,908;0,025;0,127
"354";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;24;425,026;425,026;1,96;2564,408;384,397;465,655;371,63;478,422;40,629;53,396;384,489;368,112;356,47;332,768;148491,298;133580,621;91809,522;76242,992;467,315;475,588;508,633;537,169;300075,965;335793,887;326480,258;362982,556;463,525;436,574;436,466;494,187;562,789;438,998;428,42;504,41;584,125;421,385;2,967;2,637;13,156;9,621;25,076;0,05;0,964;1;0,445;0,764;0,568;0,88;0,191;0,58
"355";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;6;687,964;687,964;1,96;2564,408;638,093;737,835;622,422;753,506;49,871;65,542;640,004;620,536;602,074;574,185;256065,7;232288,197;166910,335;148607,734;737,059;749,361;786,717;821,462;399184,85;418485,069;420039,652;470067,139;568,963;530,162;535,749;606,601;562,789;438,998;525,874;619,149;584,125;421,385;1,845;1,94;3,805;4,339;39,493;0,09;0,393;1;0,363;0,454;0,353;0,806;0,741;0,383
"356";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;34;448,786;448,786;1,96;2564,408;434,359;463,213;429,825;467,747;14,427;18,961;435,674;430,379;425,81;419,67;23218,678;22249,227;15295,078;12939,605;463,3;468,496;474,964;483,307;30886,316;32082,73;27215,282;28782,943;164,598;145,938;154,989;175,487;562,789;438,998;152,133;179,117;584,125;421,385;1,029;0,993;0,687;0,769;16,757;0,088;0,421;1;0,113;0,154;0,577;0,428;0,74;0,596
"357";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;266;2422,174;2422,174;1,96;2564,408;2328,795;2515,553;2299,454;2544,894;93,379;122,72;2336,772;2309,051;2252,021;2207,646;814633,411;751810,3;498935,94;425886,619;2521,641;2554,502;2605,967;2669,499;1505290,086;1582681,838;1732561,863;1972174,211;1065,332;1028,411;1003,141;1135,805;562,789;438,998;984,651;1159,3;584,125;421,385;2,736;2,729;9,976;9,465;51,608;0,05;0,964;1;0,672;0,761;0,693;0,247;0,705;0,701
"358";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;31;364,402;364,402;1,96;2564,408;332,878;395,926;322,972;405,832;31,524;41,43;334,746;322,664;306,599;293,451;89774,39;77862,069;59362,015;53774,111;394,329;401,554;424,616;454,661;178465,228;190573,252;186912,693;215397,045;359,649;342,568;338,654;383,44;562,789;438,998;332,412;391,372;584,125;421,385;3,087;2,619;15,359;9,191;23,245;0,048;0,975;1;0,543;0,744;0,663;0,771;0,309;0,672
"359";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;245;445,858;445,858;1,96;2564,408;435,959;455,757;432,848;458,868;9,899;13,01;436,15;433,069;428,906;424,048;11467,484;11131,312;7374,787;6897,577;455,5;458,561;462,824;468,245;14015,867;14364,836;11640,824;12335,795;112,939;97,459;106,346;120,41;562,789;438,998;104,385;122,9;584,125;421,385;0,557;0,572;-0,681;-0,312;16,548;0,084;0,481;1;0,052;0,011;0,56;0,242;0,736;0,588
"360";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;47;172,114;172,114;1,96;2564,408;156,718;187,51;151,88;192,348;15,396;20,234;157,747;154,146;148,748;143,98;13904,821;11903,15;7010,476;5675,455;189,523;195,276;200,844;207,678;54342,264;63495,929;49869,35;62018,881;175,647;152,313;165,393;187,266;562,789;438,998;162,344;191,14;584,125;421,385;5,824;5,252;49,601;38,392;15,686;0,132;0,061;1;0,06;0,619;0,061;0,992;0,365;0,083
"361";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;8;38,218;38,218;1,96;2564,408;35,496;40,94;34,64;41,796;2,722;3,578;35,532;34,676;33,686;32,69;715,763;659,125;448,428;377,303;40,898;41,875;43,542;45,346;1257,873;1338,858;1266,26;1444,623;31,057;28,302;29,244;33,112;562,789;438,998;28,705;33,797;584,125;421,385;2,465;2,213;8,173;6,53;2,31;0,086;0,45;1;0,225;0,509;0,46;0,126;0,271;0,481
"362";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;17;377,068;377,068;1,96;2564,408;357,297;396,839;351,084;403,052;19,771;25,984;357,983;354,713;342,53;330,617;38876,718;35277,433;24347,646;20141,714;397,883;405,596;412,725;424,619;64882,432;70094,209;59468,154;65515,499;225,565;201,842;212,397;240,486;562,789;438,998;208,482;245,461;584,125;421,385;2,226;1,871;7,176;4,018;20,098;0,104;0,23;1;0,144;0,347;0,379;0,132;0,88;0,407
"363";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;242;39,224;39,224;1,96;2564,408;36,503;41,945;35,649;42,799;2,721;3,575;36,546;35,944;34,876;33,793;681,446;597,482;357,844;254,413;42,002;42,567;44,511;46,792;1266,724;1383,862;1385,665;1637,554;31,038;27,978;29,226;33,091;562,789;438,998;28,688;33,776;584,125;421,385;2,948;3,084;10,617;12,291;2,561;0,114;0,149;1;0,173;0,5;0,165;0,977;0,517;0,189
"364";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;25;396,464;396,464;1,96;2564,408;368,148;424,78;359,251;433,677;28,316;37,213;369,628;361,684;347,541;335,375;78968,036;73165,113;55238,656;44240,118;424,968;436,942;451,154;470,344;129696,887;139660,546;135595,521;151528,43;323,044;304,053;304,186;344,414;562,789;438,998;298,579;351,539;584,125;421,385;2,385;2,167;6,525;4,822;18,728;0,054;0,933;1;0,44;0,756;0,584;0,992;0,18;0,596
"365";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;12;73,356;73,356;1,96;2564,408;68,131;78,581;66,489;80,223;5,225;6,867;68,516;67,046;63,84;60,731;2709,652;2393,527;1574,577;1292,873;78,288;80,08;83,397;86,433;4461,556;4875,767;4544,179;5176,19;59,608;54,322;56,128;63,551;562,789;438,998;55,094;64,866;584,125;421,385;2,463;2,208;8,159;6,51;4,433;0,08;0,544;1;0,225;0,511;0,457;0,445;0,578;0,479
"366";"avaliaArvoresRepresentativo/A_125_2_2";"KMeansSimetricoProbQuad";2;125;246;829,53;829,53;1,96;2564,408;807,27;851,79;800,276;858,784;22,26;29,254;807,771;800,748;790,254;778,697;56106,637;53864,221;38467,985;33809,684;853,647;859,747;872,313;881,68;74469,856;77689,792;70450,988;75673,063;253,955;230,374;239,13;270,754;562,789;438,998;234,722;276,355;584,125;421,385;0,816;0,931;0,529;0,901;26,292;0,066;0,776;1;0,202;0,098;0,714;0,826;0,023;0,729
