"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf";"mediaLimSup";"stdOrig";"stdRed";"stdLimInf";"stdLimSup";"chi2_lower";"chi2_upper";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"297";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;241;16,7;16;1,96;0,39;16,31;17,09;4,451;4;4,191;4,746;562,789;438,998;0,261;0;-0,634;-0,95;1,056;0,158;1;0,745;0,806;0,888;0,739;0,737;0,782
"298";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;242;70,164;69,2;1,96;3,502;66,662;73,666;39,958;34,793;37,626;42,601;562,789;438,998;1,053;0,553;0,388;-0,884;8,636;0,186;0,995;0,959;0,874;0,97;0,955;0,697;0,827
"299";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;243;41,79;41,6;1,96;2,305;39,485;44,095;26,301;25,765;24,766;28,041;562,789;438,998;-0,395;-0,348;-1,487;-1,778;4,398;0,174;0,998;0,989;0,622;0,95;0,975;0,849;0,872
"300";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;244;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"301";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;245;556,754;539,8;1,96;7,35;549,404;564,104;83,85;62,374;78,955;89,397;562,789;438,998;-0,256;-0,738;-0,663;-0,691;25,462;0,282;0,826;0,617;0,802;0,382;0,592;0,628;0,659
"302";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;246;752,958;763,6;1,96;23,461;729,497;776,419;267,658;239,762;252,033;285,364;562,789;438,998;0,016;-0,048;-1,475;-1,479;34,794;0,186;0,995;0,934;0,813;0,613;0,908;0,697;0,879
"303";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;247;268,338;264,4;1,96;6,498;261,84;274,836;74,132;74,331;69,804;79,035;562,789;438,998;-0,17;-0,222;-1,62;-1,74;10,338;0,18;0,997;0,921;0,574;0,997;0,886;0,985;0,788
"304";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;248;10,082;10,2;1,96;0,259;9,823;10,341;2,958;2,713;2,786;3,154;562,789;438,998;-0,413;-0,512;-1,344;-1,46;0,47;0,096;1;0,935;0,762;0,651;0,916;0,754;0,953
"305";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;249;6,64;5,6;1,96;0,203;6,437;6,843;2,313;1,744;2,178;2,466;562,789;438,998;0,347;-0,054;-0,078;-1,204;1,056;0,288;0,806;0,3;0,828;0,542;0,503;0,651;0,33
"306";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;251;51,58;53,2;1,96;2,158;49,422;53,738;24,626;25,864;23,188;26,255;562,789;438,998;0,08;0,052;-1,4;-1,576;3,288;0,24;0,938;0,907;0,482;0,851;0,9;0,821;0,792
"307";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;252;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"308";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;253;76,38;75;1,96;3,866;72,514;80,246;44,105;44,376;41,531;47,023;562,789;438,998;-0,021;-0,081;-1,466;-1,656;5,756;0,148;1;0,954;0,567;0,983;0,942;0,964;0,971
"309";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;254;51,328;38;1,96;6,598;44,73;57,926;75,279;52,505;70,885;80,259;562,789;438,998;1,562;1,429;0,745;0,155;13,348;0,216;0,975;0,64;0,684;0,678;0,676;0,534;0,498
"310";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;255;121,67;128,4;1,96;9,56;112,11;131,23;109,071;114,148;102,704;116,286;562,789;438,998;1,063;1,031;-0,209;-0,428;16,99;0,164;0,999;0,912;0,489;0,939;0,895;0,849;0,777
"311";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;257;638,082;637,6;1,96;31,084;606,998;669,166;354,634;349,262;333,932;378,093;562,789;438,998;-0,061;-0,091;-1,354;-1,471;40,426;0,148;1;0,998;0,611;0,914;0,998;0,938;0,986
"312";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;259;88,858;92,4;1,96;1,341;87,517;90,199;15,303;21,304;14,41;16,315;562,789;438,998;1,6;1,328;1,388;0,025;4,894;0,184;0,996;0,757;0,096;0,472;0,782;0,588;0,865
"313";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;261;18,084;17,4;1,96;0,481;17,603;18,565;5,488;5,607;5,168;5,851;562,789;438,998;-0,559;-0,682;-1,024;-1,126;1,124;0,186;0,995;0,82;0,536;0,905;0,803;0,868;0,692
"314";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;262;86,182;80,8;1,96;3,825;82,357;90,007;43,64;40,622;41,092;46,527;562,789;438,998;0,784;1,218;-0,747;-0,069;10,702;0,208;0,983;0,805;0,73;0,635;0,79;0,719;0,95
"315";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;263;0,216;0,4;1,96;0,037;0,179;0,253;0,421;0,49;0,397;0,449;562,789;438,998;1,54;0,408;0,841;-1,833;0,192;0,178;0,998;0,495;0,303;0,333;0,587;0,398;0,314
"316";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;266;2462,724;2589,2;1,96;45,238;2417,486;2507,962;516,103;534,057;485,975;550,244;562,789;438,998;0,12;-0,31;-0,902;-0,765;171,504;0,268;0,869;0,661;0,511;0,87;0,657;0,916;0,657
"317";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;269;971,226;971,6;1,96;24,543;946,683;995,769;280,006;264,482;263,66;298,529;562,789;438,998;0,684;0,847;-0,803;-0,789;44,006;0,144;1;0,998;0,699;0,831;0,996;0,754;0,982
"318";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;270;675,162;652,2;1,96;36,823;638,339;711,985;420,106;379,686;395,582;447,897;562,789;438,998;0,012;-0,228;-1,315;-1,659;72,762;0,186;0,995;0,91;0,794;0,835;0,894;0,745;0,936
"319";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;271;1892,556;1888,2;1,96;76,347;1816,209;1968,903;871,027;869,712;820,18;928,647;562,789;438,998;0,816;0,811;-0,728;-0,672;72,388;0,166;0,999;0,993;0,583;0,928;0,986;0,991;0,865
"320";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;273;628,268;625,4;1,96;32,24;596,028;660,508;367,816;367,769;346,344;392,147;562,789;438,998;-0,056;-0,106;-1,597;-1,696;33,3;0,124;1;0,988;0,58;0,965;0,984;1;0,985
"321";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;275;8907,852;8827;1,96;224,688;8683,164;9132,54;2563,398;2559,791;2413,756;2732,971;562,789;438,998;0,486;0,398;-1,274;-1,551;369,472;0,178;0,998;0,953;0,583;0,986;0,942;0,993;0,845
"322";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;277;416,534;435,2;1,96;16,605;399,929;433,139;189,442;196,719;178,383;201,974;562,789;438,998;-0,739;-0,759;-1,013;-1,025;20,57;0,274;0,851;0,859;0,504;0,984;0,858;0,801;0,43
"323";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;278;252,35;245;1,96;6,405;245,945;258,755;73,078;80,645;68,812;77,912;562,789;438,998;-0,212;0,123;-1,135;-1,078;20,346;0,268;0,869;0,865;0,391;0,915;0,862;0,774;0,72
"324";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;279;1056,604;1105,2;1,96;8,397;1048,207;1065,001;95,802;100,364;90,21;102,14;562,789;438,998;-0,013;-0,595;-0,48;-0,829;55,148;0,412;0,37;0,389;0,487;0,994;0,527;0,882;0,249
"325";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;280;4,224;4,6;1,96;0,081;4,143;4,305;0,924;0,8;0,87;0,985;562,789;438,998;0,425;0,844;0,172;-0,922;0,396;0,182;0,997;0,402;0,886;0,91;0,479;0,601;0,37
"326";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;281;94,32;95,2;1,96;1,154;93,166;95,474;13,17;11,356;12,401;14,041;562,789;438,998;0,515;0,191;-1,158;-1,643;2,904;0,212;0,979;0,885;0,895;0,739;0,87;0,722;0,694
"327";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;283;125,332;96,8;1,96;10,472;114,86;135,804;119,468;60,443;112,494;127,372;562,789;438,998;1,45;-0,218;1,987;-1,65;41,444;0,24;0,938;0,402;0,27;0,331;0,476;0,633;0,928
"328";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;284;15,368;13,2;1,96;0,869;14,499;16,237;9,918;10,703;9,339;10,575;562,789;438,998;0,571;0,945;-0,838;-0,309;3,016;0,26;0,891;0,707;0,431;0,809;0,726;0,794;0,571
"329";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;285;32955,448;33353,2;1,96;236,674;32718,774;33192,122;2700,151;2463,368;2542,526;2878,771;562,789;438,998;-0,488;-0,712;-0,846;-0,76;700,792;0,228;0,959;0,764;0,774;0,671;0,747;0,694;0,723
"330";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;286;53,02;53,4;1,96;1,771;51,249;54,791;20,206;15,59;19,026;21,542;562,789;438,998;1,023;0,884;0,123;-0,336;5,32;0,212;0,979;0,964;0,873;0,478;0,954;0,591;0,795
"331";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;287;834,2;783,2;1,96;14,905;819,295;849,105;170,042;138,578;160,115;181,29;562,789;438,998;-0,308;-0,163;-0,422;-0,972;66,904;0,276;0,845;0,504;0,985;0,536;0,571;0,648;0,486
"332";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;288;11788,832;11874,8;1,96;198,914;11589,918;11987,746;2269,357;2362,295;2136,88;2419,479;562,789;438,998;-0,096;-0,013;-0,744;-0,882;354,128;0,208;0,983;0,946;0,499;0,985;0,926;0,899;0,907
"333";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;290;1009,614;987;1,96;27,344;982,27;1036,958;311,956;272,545;293,746;332,593;562,789;438,998;-0,315;-0,199;-0,806;-0,753;51,858;0,204;0,986;0,877;0,867;0,669;0,856;0,726;0,817
"334";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;291;909,362;918,8;1,96;18,394;890,968;927,756;209,854;270,022;197,603;223,736;562,789;438,998;0,289;0,098;-1,496;-1,571;66,954;0,27;0,863;0,948;0,168;0,415;0,934;0,359;0,84
"335";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;294;257,652;251,2;1,96;5,301;252,351;262,953;60,474;57,555;56,943;64,474;562,789;438,998;-0,126;-0,311;-1,346;-1,254;10;0,238;0,942;0,834;0,683;0,723;0,798;0,856;0,684
"336";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;295;108,25;106,4;1,96;1,533;106,717;109,783;17,488;15,448;16,467;18,645;562,789;438,998;-0,238;-0,404;-1,634;-1,615;2,85;0,216;0,975;0,823;0,843;0,658;0,813;0,708;0,627
"337";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;296;50,676;49,4;1,96;0,584;50,092;51,26;6,662;6,621;6,273;7,102;562,789;438,998;1,046;1,184;-0,014;-0,236;1,812;0,286;0,813;0,72;0,592;0,878;0,756;0,971;0,509
"338";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;297;13,646;14;1,96;0,141;13,505;13,787;1,61;1,673;1,516;1,717;562,789;438,998;-0,242;0,768;-0,038;-0,5;0,574;0,166;0,999;0,695;0,503;0,861;0,656;0,872;0,826
"339";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;301;49,384;50,8;1,96;1,666;47,718;51,05;19,004;17,679;17,894;20,261;562,789;438,998;0,596;0,287;-0,631;-1,287;3,532;0,17;0,999;0,881;0,732;0,878;0,864;0,77;0,743
"340";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;320;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"341";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;121;134,252;136,2;1,96;5,626;128,626;139,878;64,182;65,481;60,435;68,428;562,789;438,998;1,168;1,033;0,06;-0,38;9,492;0,178;0,998;0,956;0,539;0,848;0,954;0,916;0,994
"342";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;122;19,862;20,2;1,96;0,773;19,089;20,635;8,822;9,108;8,307;9,405;562,789;438,998;1,066;0,994;-0,024;-0,446;1,506;0,204;0,986;0,945;0,515;0,875;0,931;0,878;0,93
"343";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;123;179,072;183,8;1,96;10,64;168,432;189,712;121,384;111,745;114,298;129,414;562,789;438,998;0,303;-0,311;-0,911;-1,775;26,456;0,21;0,981;0,937;0,754;0,776;0,906;0,717;0,741
"344";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;120;30,098;31,2;1,96;1,168;28,93;31,266;13,327;11,737;12,549;14,209;562,789;438,998;0,597;-0,251;-0,145;-1,627;4,138;0,236;0,946;0,861;0,85;0,84;0,853;0,699;0,699
"345";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;125;111,564;130,4;1,96;7,406;104,158;118,97;84,49;95,663;79,558;90,08;562,789;438,998;0,726;0,311;-0,17;-1,305;23,384;0,218;0,973;0,714;0,346;0,596;0,685;0,712;0,549
"346";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;197;26,124;28,6;1,96;1,428;24,696;27,552;16,294;20,684;15,343;17,372;562,789;438,998;1,455;1,341;0,652;0,005;3,128;0,17;0,999;0,823;0,184;0,709;0,787;0,798;0,971
"347";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;198;40,51;40,8;1,96;0,767;39,743;41,277;8,746;5,6;8,235;9,324;562,789;438,998;0,572;0,919;-0,965;-0,524;3,314;0,324;0,676;0,923;0,545;0,241;0,917;0,614;0,585
"348";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;130;139,992;153,4;1,96;5,115;134,877;145,107;58,354;65,126;54,948;62,214;562,789;438,998;1,173;0,36;1,829;-1,121;22,276;0,27;0,863;0,702;0,371;0,568;0,7;0,787;0,595
"349";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;201;16,738;17,8;1,96;0,434;16,304;17,172;4,952;5,344;4,663;5,279;562,789;438,998;0,045;-0,369;-0,703;-0,842;1,342;0,21;0,981;0,712;0,431;0,798;0,714;0,83;0,555
"350";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;129;348,278;377,6;1,96;12,42;335,858;360,698;141,691;154,382;133,42;151,064;562,789;438,998;1,005;0,164;1,406;-1,286;53,774;0,33;0,654;0,724;0,413;0,642;0,677;0,798;0,551
"351";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;202;7,896;8,6;1,96;0,206;7,69;8,102;2,347;2,653;2,21;2,502;562,789;438,998;0,022;-0,594;-0,636;-0,638;0,868;0,268;0,869;0,624;0,349;0,747;0,628;0,715;0,378
"352";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;203;7,814;8,6;1,96;0,206;7,608;8,02;2,354;2,653;2,216;2,509;562,789;438,998;-0,004;-0,594;-0,76;-0,638;0,914;0,26;0,891;0,586;0,354;0,797;0,624;0,75;0,362
"353";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;37;699,392;732,4;1,96;15,251;684,141;714,643;173,994;156,474;163,837;185,504;562,789;438,998;1,318;1,261;0,561;-0,061;46,46;0,322;0,684;0,696;0,805;0,808;0,705;0,641;0,368
"354";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;38;789,96;821,8;1,96;15,843;774,117;805,803;180,75;163,263;170,198;192,707;562,789;438,998;1,384;1,319;0,611;-0,001;44,412;0,378;0,479;0,717;0,795;0,842;0,737;0,685;0,33
"355";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;39;964,678;994;1,96;17,748;946,93;982,426;202,478;184,813;190,658;215,872;562,789;438,998;1,366;1,276;0,488;-0,107;48,01;0,394;0,426;0,768;0,773;0,849;0,758;0,681;0,421
"356";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;40;1141,842;1170,2;1,96;19,331;1122,511;1161,173;220,537;195,816;207,663;235,126;562,789;438,998;0,626;0,398;-0,835;-1,415;51,274;0,194;0,992;0,787;0,832;0,818;0,757;0,733;0,687
"357";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;42;1212,03;1239,2;1,96;20,976;1191,054;1233,006;239,308;209,734;225,338;255,138;562,789;438,998;0,415;0,143;-1,138;-1,608;57,242;0,166;0,999;0,809;0,86;0,768;0,781;0,708;0,76
"358";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;43;1250,584;1272,4;1,96;21,146;1229,438;1271,73;241,245;209,207;227,162;257,204;562,789;438,998;0,203;-0,154;-1,086;-1,412;63,376;0,214;0,977;0,846;0,883;0,718;0,831;0,661;0,82
"359";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;45;8598,39;8603,2;1,96;234,396;8363,994;8832,786;2674,157;2707,806;2518,049;2851,057;562,789;438,998;0,293;0,32;-1,091;-1,119;196,318;0,16;1;0,997;0,554;0,999;0,996;0,93;0,961
"360";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;46;9496,862;9511,4;1,96;226,618;9270,244;9723,48;2585,423;2633,977;2434,495;2756,453;562,789;438,998;0,481;0,487;-0,983;-1,04;221,034;0,144;1;0,992;0,542;0,995;0,984;0,904;0,951
"361";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;66;14036,574;14062,2;1,96;257,478;13779,096;14294,052;2937,491;3003,113;2766,01;3131,811;562,789;438,998;0,935;0,989;-0,513;-0,544;345,786;0,17;0,999;0,987;0,535;0,964;0,981;0,887;0,941
"362";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;75;918,448;919,6;1,96;54,753;863,695;973,201;624,659;623,267;588,194;665,981;562,789;438,998;1,122;1,249;-0,304;-0,103;63,304;0,152;1;0,997;0,584;0,875;0,993;0,989;0,945
"363";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;292;9925,876;9968,8;1,96;167,599;9758,277;10093,475;1912,094;1939,446;1800,473;2038,583;562,789;438,998;-0,615;-0,571;-0,777;-0,929;292,924;0,21;0,981;0,967;0,551;0,957;0,953;0,919;0,908
"364";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;302;1862,932;1906;1,96;47,097;1815,835;1910,029;537,313;612;505,947;572,857;562,789;438,998;1,739;1,5;1,381;0,25;64,48;0,138;1;0,895;0,337;0,859;0,807;0,804;0,754
"365";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;318;110,168;113;1,96;3,714;106,454;113,882;42,371;39,451;39,898;45,174;562,789;438,998;0,598;0,26;-0,631;-1,318;7,908;0,178;0,998;0,893;0,73;0,888;0,897;0,757;0,764
"366";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;131;230,2;239,2;1,96;13,855;216,345;244,055;158,063;160,934;148,836;168,52;562,789;438,998;0,008;-0,168;-1,522;-1,676;18,008;0,158;1;0,917;0,543;0,978;0,904;0,913;0,89
"367";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;306;198,846;207,6;1,96;13,189;185,657;212,035;150,468;153,954;141,685;160,422;562,789;438,998;0,076;-0,095;-1,5;-1,648;17,218;0,156;1;0,915;0,533;0,963;0,904;0,881;0,939
"368";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;132;23,896;25,4;1,96;0,571;23,325;24,467;6,512;7,31;6,131;6,942;562,789;438,998;-0,157;-0,504;-0,719;-0,735;1,908;0,294;0,786;0,702;0,361;0,761;0,709;0,731;0,523
"369";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;21;363,284;371,4;1,96;14,706;348,578;377,99;167,781;168,713;157,987;178,88;562,789;438,998;-0,086;-0,249;-1,505;-1,677;20,132;0,164;0,999;0,928;0,568;0,992;0,902;0,971;0,887
"370";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;126;661,448;665,4;1,96;17,87;643,578;679,318;203,875;195,668;191,973;217,362;562,789;438,998;-0,459;-0,552;-1,179;-1,378;26,368;0,186;0,995;0,97;0,665;0,897;0,962;0,837;0,889
"371";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;299;1252,776;1334,8;1,96;43,065;1209,711;1295,841;491,318;518,834;462,636;523,819;562,789;438,998;-0,331;-0,367;-1,269;-1,236;88,804;0,182;0,997;0,768;0,472;0,968;0,728;0,814;0,569
"372";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;19;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"373";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;304;0,156;0,4;1,96;0,04;0,116;0,196;0,456;0,8;0,429;0,486;562,789;438,998;3,371;1,5;12,63;0,25;0,256;0,164;0,999;0,575;0,009;0,24;0,492;0,495;0,528
"374";"avaliaArvores/A_5_50_2";"BKAssimetrico";2;5;303;31,346;31,8;1,96;0,902;30,444;32,248;10,291;10,048;9,691;10,972;562,789;438,998;-0,741;-0,527;-0,743;-1,008;1,566;0,27;0,863;0,933;0,629;0,969;0,905;0,857;0,688
"375";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;1;114,29;114,29;1,96;3,117;111,173;117,407;35,559;35,225;33,483;37,911;562,789;438,998;0,732;0,765;-0,779;-0,796;1,066;0,022;1;1;0,976;0,976;1;0,831;0,924
"376";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;2;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"377";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;6;599,318;599,318;1,96;19,404;579,914;618,722;221,38;220,85;208,456;236,024;562,789;438,998;0,067;0,062;-0,979;-0,981;3,401;0,022;1;1;0,85;0,863;1;0,953;0,834
"378";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;7;130,332;130,332;1,96;4,171;126,161;134,503;47,589;47,025;44,811;50,737;562,789;438,998;-1,125;-1,181;-0,103;-0,064;1,712;0,032;0,999;1;0,929;0,84;1;0,825;0,737
"379";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;8;31,402;31,402;1,96;1,036;30,366;32,438;11,817;11,681;11,128;12,599;562,789;438,998;-1,232;-1,284;0,006;0,043;0,471;0,068;0,526;1;0,869;0,749;1;0,863;0,805
"380";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;9;14,344;14,344;1,96;0,532;13,812;14,876;6,064;6,007;5,71;6,466;562,789;438,998;-1,134;-1,163;-0,075;-0,079;0,275;0,066;0,565;1;0,898;0,778;1;0,874;0,972
"381";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;10;38,392;38,392;1,96;1,298;37,094;39,69;14,811;14,657;13,946;15,791;562,789;438,998;-1,198;-1,243;-0,043;-0,008;0,554;0,06;0,685;1;0,854;0,711;1;0,867;0,863
"382";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;11;79,58;79,58;1,96;2,457;77,123;82,037;28,033;27,654;26,397;29,888;562,789;438,998;-1,07;-1,131;-0,166;-0,119;1,076;0,05;0,869;1;0,816;0,688;1;0,818;0,798
"383";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;12;184,836;184,836;1,96;5,579;179,257;190,415;63,649;63,207;59,934;67,86;562,789;438,998;-0,895;-0,925;-0,385;-0,377;1,769;0,022;1;1;0,944;0,956;1;0,894;0,964
"384";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;14;53,566;53,566;1,96;1,263;52,303;54,829;14,406;14,283;13,565;15,359;562,789;438,998;-0,031;-0,067;-1,06;-1,11;0,443;0,018;1;1;0,955;0,97;1;0,832;0,899
"385";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;15;34,466;34,466;1,96;0,826;33,64;35,292;9,418;9,343;8,868;10,041;562,789;438,998;-0,054;-0,088;-0,998;-1,045;0,31;0,026;1;1;0,96;0,962;1;0,858;0,922
"386";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;16;1,302;1,302;1,96;0,051;1,251;1,353;0,582;0,476;0,548;0,621;562,789;438,998;-0,165;-0,288;-0,6;-0,324;0,194;0,196;0;1;0,011;0,923;1;0,518;0,908
"387";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;17;604,094;604,094;1,96;16,363;587,731;620,457;186,686;186,345;175,788;199,035;562,789;438,998;-0,728;-0,734;-0,646;-0,652;2,3;0,008;1;1;0,941;1;1;0,963;0,907
"388";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;18;386,248;386,248;1,96;9,294;376,954;395,542;106,032;105,618;99,842;113,046;562,789;438,998;-0,969;-0,988;-0,402;-0,399;2,014;0,018;1;1;0,956;0,981;1;0,942;0,846
"389";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;22;128,724;128,724;1,96;5,601;123,123;134,325;63,904;63,732;60,173;68,131;562,789;438,998;0,241;0,228;-1,482;-1,509;0,9;0,014;1;1;0,999;0,948;1;0,937;0,934
"390";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;23;38,174;38,174;1,96;1,03;37,144;39,204;11,746;11,667;11,06;12,523;562,789;438,998;-0,413;-0,427;-0,753;-0,763;0,346;0,024;1;1;0,936;0,929;1;0,879;0,829
"391";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;24;324,426;324,426;1,96;9,916;314,51;334,342;113,131;112,798;106,527;120,615;562,789;438,998;0,035;0,036;-1,292;-1,303;1,942;0,018;1;1;0,872;0,876;1;0,943;0,98
"392";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;25;360,788;360,788;1,96;12,299;348,489;373,087;140,319;138,293;132,127;149,601;562,789;438,998;0,602;0,556;-0,635;-0,774;6,7;0,04;0,977;1;0,975;0,949;1;0,77;0,933
"393";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;28;6,434;6,434;1,96;0,343;6,091;6,777;3,911;3,883;3,683;4,17;562,789;438,998;0,204;0,193;-0,61;-0,66;0,202;0,08;0,322;1;0,968;0,915;1;0,884;0,885
"394";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;31;327,794;327,794;1,96;12,076;315,718;339,87;137,775;136,9;129,732;146,889;562,789;438,998;0,279;0,248;-1,057;-1,132;4,175;0,024;1;1;0,93;0,932;1;0,863;0,859
"395";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;32;75,386;75,386;1,96;1,862;73,524;77,248;21,241;21,18;20,001;22,646;562,789;438,998;-0,672;-0,68;-0,6;-0,605;0,417;0,022;1;1;0,917;0,892;1;0,962;0,985
"396";"avaliaArvores/A_5_50_2";"ClusterAssimetrico";3;250;33;1155,436;1155,436;1,96;37,84;1117,596;1193,276;431,702;431,031;406,501;460,26;562,789;438,998;1,18;1,179;0,089;0,066;5,696;0,022;1;1;0,97;0,917;1;0,991;0,92
