"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"3153";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;191;56,58;56,58;1,96;2564,408;51,481;61,679;49,878;63,282;5,099;6,702;51,295;49,838;47,59;45,187;2609,175;2315,776;1672,149;1453,804;62,05;63,4;66,968;70,708;4286,616;4528,83;4162,997;4490,082;58,179;52,829;54,782;62,027;562,789;438,998;53,773;63,31;584,125;421,385;2,209;1,958;5,582;4,583;3,738;0,048;0,975;1;0,207;0,748;1;0,59;0,508
"3154";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;280;1,99;1,99;1,96;2564,408;1,917;2,063;1,893;2,087;0,073;0,097;1,916;1,902;1,864;1,834;0,612;0,591;0,355;0,327;2,066;2,086;2,12;2,148;0,803;0,827;0,66;0,714;0,838;0,703;0,789;0,893;562,789;438,998;0,774;0,912;584,125;421,385;0,692;0,764;0,454;0,969;0,223;0,168;0,007;1;0,021;0,485;1;0,541;0,68
"3155";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;228;83,198;83,198;1,96;2564,408;81,4;84,996;80,834;85,562;1,798;2,364;81,356;80,792;80,108;79,405;320,773;303,307;224,192;208,079;84,898;85,5;86,362;87,693;551,088;608,88;451,53;504,379;20,519;17,95;19,321;21,876;562,789;438,998;18,965;22,328;584,125;421,385;1,754;1,139;8,222;2,622;1,942;0,068;0,744;1;0,078;0,241;1;0,512;0,678
"3156";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;277;123,338;123,338;1,96;2564,408;121,596;125,08;121,048;125,628;1,742;2,29;121,684;121,274;120,302;119,508;317,511;292,401;198,785;175,378;125,045;125,514;126,449;127,554;472,614;494,112;453,741;490,703;19,879;18,004;18,718;21,194;562,789;438,998;18,373;21,632;584,125;421,385;1,753;1,666;3,08;3,013;1,678;0,056;0,912;1;0,195;0,612;1;0,557;0,55
"3157";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;291;430,84;430,84;1,96;2564,408;423,626;438,054;421,359;440,321;7,214;9,481;423,155;421,265;419,377;416,641;5435,581;5187,405;3191,038;2887,503;437,809;440,106;442,542;446,636;8121,427;8527,705;5913,188;6245,841;82,301;66,762;77,496;87,745;562,789;438,998;76,068;89,56;584,125;421,385;1,408;0,924;2,833;1,146;10,063;0,098;0,292;1;0,006;0,098;1;0,5;0,481
"3158";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;271;1626,074;1626,074;1,96;2564,408;1527,135;1725,013;1496,047;1756,101;98,939;130,027;1537,424;1517,166;1450,128;1397,946;1011388,676;938112,878;680133,809;579438,623;1724,65;1762,146;1826,867;1922,11;1579549,858;1665764,237;1699365,868;1957995,867;1128,762;1082,29;1062,869;1203,432;562,789;438,998;1043,277;1228,325;584,125;421,385;1,919;1,87;4,723;4,403;46,515;0,044;0,99;1;0,605;0,763;1;0,757;0,748
"3159";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;297;5,372;5,372;1,96;2564,408;5,2;5,544;5,145;5,599;0,172;0,227;5,2;5,148;5,074;5,002;3,344;3,148;2,121;1,891;5,546;5,59;5,678;5,78;4,421;4,649;3,822;4,287;1,967;1,726;1,852;2,097;562,789;438,998;1,818;2,141;584,125;421,385;1,039;1,075;0,77;1,032;0,288;0,142;0,035;1;0,085;0,247;1;0,546;0,435
"3160";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;296;43,084;43,084;1,96;2564,408;42,731;43,437;42,62;43,548;0,353;0,464;42,73;42,656;42,562;42,448;10,951;9,673;4,384;3,255;43,442;43,53;43,701;43,936;22,2;24,334;21,056;25,289;4,028;3,307;3,793;4,294;562,789;438,998;3,723;4,383;584,125;421,385;3,252;3,416;14,638;16,713;0,561;0,154;0,017;1;0,009;0,164;1;0,541;0,312
"3161";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;290;544,434;544,434;1,96;2564,408;514,993;573,875;505,742;583,126;29,441;38,692;517,016;506,628;496,137;481,728;90370,92;79610,125;53557,001;46880,188;573,993;586,77;596,068;609,407;138049,315;149077,237;122463,777;130041,264;335,886;294,833;316,278;358,106;562,789;438,998;310,448;365,513;584,125;421,385;2,044;1,895;4,283;3,37;31,227;0,118;0,123;1;0,086;0,445;1;0,548;0,183
"3162";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;285;22832,804;22832,804;1,96;2564,408;22829,381;22836,227;22828,305;22837,303;3,423;4,499;22828,996;22828,125;22827,918;22825,888;1337,91;1270,204;667,012;602,428;22836,172;22837,516;22838,526;22840,282;1712,092;1807,38;1301,667;1401,236;39,056;31,272;36,776;41,64;562,789;438,998;36,098;42,501;584,125;421,385;0,53;0,647;0,11;1,399;7,423;0,12;0,112;1;0,003;0,002;1;0,491;0,612
"3163";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;273;459,912;459,912;1,96;2564,408;418,498;501,326;405,485;514,339;41,414;54,427;419,426;409,245;384,828;367,943;168814,837;158426,467;106439,851;90466,281;501,094;517,098;535,24;559,932;278769,634;296569,193;266738,717;296475,713;472,478;428,985;444,896;503,733;562,789;438,998;436,696;514,153;584,125;421,385;2,208;1,957;5,575;4,575;30,365;0,048;0,975;1;0,206;0,746;1;0,602;0,495
"3164";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;257;438,674;438,674;1,96;2564,408;399,172;478,176;386,759;490,589;39,502;51,915;397,268;389,461;369,711;354,323;155892,3;145682,456;97111,358;90500,925;476,708;484,368;507,22;532,128;250057,942;262421,354;249058,293;270867,313;450,668;409,196;424,36;480,481;562,789;438,998;416,538;490,42;584,125;421,385;2,208;1,957;5,573;4,572;28,974;0,052;0,95;1;0,206;0,747;1;0,571;0,495
"3165";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;288;2893,252;2893,252;1,96;2564,408;2882,996;2903,508;2879,773;2906,731;10,256;13,479;2882,883;2879,868;2874,974;2869,129;11987,309;11594,283;8657,185;8093,051;2903,768;2907,184;2912,116;2917,844;15533,843;15847,028;14580,738;15935,684;117,009;107,349;110,179;124,75;562,789;438,998;108,148;127,33;584,125;421,385;0,75;0,645;0,414;0,131;8,753;0,052;0,95;1;0,262;0,359;1;0,542;0,815
"3166";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;145;117,178;117,178;1,96;2564,408;115,034;119,322;114,36;119,996;2,144;2,818;115,24;114,834;113,981;112,788;468,257;437,586;233,067;207,761;119,273;120,347;120,4;121,64;770,132;850,412;552,794;616,051;24,461;19,45;23,033;26,079;562,789;438,998;22,608;26,619;584,125;421,385;1,74;1,324;7,049;4,282;4,344;0,122;0,102;1;0,003;0,02;1;0,507;0,367
"3167";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;279;633,392;633,392;1,96;2564,408;619,805;646,979;615,536;651,248;13,587;17,856;620,25;615,632;611,068;605,114;19754,392;18968,479;12216,36;11409,046;647,597;651,868;654,205;659,315;30358,216;33042,245;21099,166;22575,616;155,008;127,86;145,959;165,262;562,789;438,998;143,269;168,68;584,125;421,385;1,145;0,458;4,687;0,274;21,338;0,076;0,61;1;0,011;0,037;1;0,522;0,63
"3168";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;287;707,342;707,342;1,96;2564,408;695,643;719,041;691,967;722,717;11,699;15,375;696,364;692,621;688,072;680,065;15252,791;14472,125;9165,873;8302,218;718,711;721,839;726,288;732,021;20445,291;21204,607;17465,921;19218,203;133,468;113,769;125,677;142,297;562,789;438,998;123,36;145,241;584,125;421,385;-0,674;-0,914;0,58;1,784;18,029;0,078;0,577;1;0,035;0,041;1;0,555;0,769
"3169";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;270;810,276;810,276;1,96;2564,408;725,153;895,399;698,405;922,147;85,123;111,871;729,74;706,399;662,042;628,882;695467,464;627193,324;417313,364;360384,117;900,408;925,312;971,676;1025,511;1236593,4;1304995,368;1297909,836;1503712,193;971,148;907,761;914,456;1035,391;562,789;438,998;897,6;1056,809;584,125;421,385;2,58;2,531;8,113;8,024;57,596;0,066;0,776;1;0,386;0,743;1;0,696;0,515
"3170";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;227;895,606;895,606;1,96;2564,408;876,243;914,969;870,159;921,053;19,363;25,447;877,816;871,383;862,574;853,685;37671,538;35517,093;25853,831;23051,344;915,735;921,876;930,12;943,169;64005,594;68595,29;53189,446;58616,658;220,905;193,317;208,009;235,518;562,789;438,998;204,175;240,39;584,125;421,385;1,757;1,141;8,253;2,631;20,652;0,07;0,711;1;0,079;0,243;1;0,515;0,671
"3171";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;230;19,006;19,006;1,96;2564,408;18,556;19,456;18,415;19,597;0,45;0,591;18,576;18,474;18,312;18,098;16,581;15,16;10,344;8,737;19,486;19,646;19,928;20,166;39,731;45,435;37,944;43,646;5,129;4,588;4,83;5,469;562,789;438,998;4,741;5,582;584,125;421,385;3,435;2,6;23,253;11,312;0,462;0,096;0,315;1;0,143;0,487;1;0,637;0,72
"3172";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;253;55,588;55,588;1,96;2564,408;50,583;60,593;49,01;62,166;5,005;6,578;51,119;49,242;46,962;44,738;2510,698;2214,871;1570,654;1383,55;60,627;62,223;64,057;67,572;4114,89;4362,759;3954,443;4458,295;57,106;51,846;53,772;60,884;562,789;438,998;52,781;62,143;584,125;421,385;2,206;1,957;5,568;4,574;3,674;0,054;0,933;1;0,206;0,745;1;0,597;0,489
"3173";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;229;2094,752;2094,752;1,96;2564,408;2045,344;2144,16;2029,819;2159,685;49,408;64,933;2046,948;2035,116;2009,572;1988,105;199132,308;180792,016;124895,611;107376,996;2144,277;2163,427;2190,677;2227,99;461941,248;527249,878;449021,525;536546,331;563,683;504,477;530,777;600,972;562,789;438,998;520,993;613,403;584,125;421,385;3,493;2,616;23,953;11,504;43,632;0,05;0,964;1;0,145;0,464;1;0,638;0,774
"3174";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;275;4503,646;4503,646;1,96;2564,408;4268,336;4738,956;4194,396;4812,896;235,31;309,25;4257,696;4204,698;4066,774;3982,342;4950253,557;4367252,964;3103460,866;2691141,43;4744,297;4812,374;4998,13;5195,33;9574212,092;10436519,9;12294941,036;13705171,54;2684,59;2651,189;2527,873;2862,18;562,789;438,998;2481,277;2921,385;584,125;421,385;2,836;2,873;10,969;11,215;86,235;0,026;1;1;0,916;0,899;1;0,943;0,916
"3175";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;190;339,848;339,848;1,96;2564,408;330,544;349,152;327,62;352,076;9,304;12,228;330,753;327,476;323,87;319,736;9050,905;8426,337;6492,301;5859,092;349,295;351,571;357,583;363,028;13918,859;14723,137;12739,191;14106,918;106,149;96,663;99,953;113,171;562,789;438,998;98,11;115,512;584,125;421,385;1,555;1,269;4,338;1,751;8,127;0,062;0,837;1;0,221;0,416;1;0,536;0,622
"3176";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;255;133,824;133,824;1,96;2564,408;117,787;149,861;112,747;154,901;16,037;21,077;117,169;113,965;104,749;97,564;25743,041;23174,953;14981,803;12537,058;149,909;155,967;166,568;175,941;41585,533;43486,499;43318,703;48720,359;182,965;169,325;172,284;195,069;562,789;438,998;169,109;199,104;584,125;421,385;2,224;2,272;5,257;5,635;12,496;0,124;0,092;1;0,315;0,619;1;0,64;0,119
"3177";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;188;104,798;104,798;1,96;2564,408;85,693;123,903;79,69;129,906;19,105;25,108;86,388;82,499;75,752;69,833;21475,578;17783,839;10524,649;8795,528;125,397;134,486;139,908;152,086;85317,897;103511,083;73921,099;88916,74;217,963;191,505;205,239;232,382;562,789;438,998;201,456;237,189;584,125;421,385;6,173;4,745;58,005;29,272;16,912;0,114;0,149;1;0,088;0,873;1;0,699;0,091
"3178";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;254;312,444;312,444;1,96;2564,408;148,897;475,991;97,507;527,381;163,547;214,937;171,769;140,126;83,653;73,688;941566,556;384865,493;37958,987;18850,742;487,14;525,187;698,011;844,657;6652965,772;7703974,84;9366402,77;11556538,833;1865,857;1801,716;1756,935;1989,287;562,789;438,998;1724,55;2030,436;584,125;421,385;9,419;9,071;95,154;86,226;64,476;0,17;0,006;1;0,675;0,993;1;0,94;0,014
"3179";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;158;25,656;25,656;1,96;2564,408;23,529;27,783;22,861;28,451;2,127;2,795;23,537;22,751;22,28;21,339;443,978;403,94;272,51;232,02;27,873;28,497;29,338;30,8;750,686;828,164;689,336;782,426;24,265;21,57;22,848;25,87;562,789;438,998;22,427;26,405;584,125;421,385;2,481;2,165;6,725;5,054;1,808;0,078;0,577;1;0,121;0,735;1;0,55;0,32
"3180";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;155;111,718;111,718;1,96;2564,408;98,18;125,256;93,926;129,51;13,538;17,792;98,438;95,625;86,324;81,071;17776,751;15715,86;9730,599;7987,207;127,091;131,583;138,668;149,33;31747,09;34664,012;35362,304;40439,102;154,45;146,578;145,434;164,667;562,789;438,998;142,753;168,073;584,125;421,385;2,84;2,809;9,062;9,103;6,983;0,092;0,366;1;0,51;0,854;1;0,789;0,377
"3181";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;169;757,34;757,34;1,96;2564,408;744,301;770,379;740,203;774,477;13,039;17,137;744,982;741,784;734,108;727,489;18785,216;17664,708;12077,254;10837,765;769,979;772,74;782,53;791,92;26102,657;27623,92;25041,91;27084,354;148,762;133,506;140,078;158,603;562,789;438,998;137,496;161,883;584,125;421,385;1,389;1,312;1,764;2,115;13,894;0,064;0,807;1;0,155;0,457;1;0,557;0,378
"3182";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;156;714,622;714,622;1,96;2564,408;660,758;768,486;643,832;785,412;53,864;70,79;664,647;649,758;619,746;592,698;308174,586;291311,655;233690,365;206025,048;766,252;782,032;819,516;858,861;446051,919;465760,57;473876,15;510598,61;614,523;589,989;578,649;655,175;562,789;438,998;567,983;668,727;584,125;421,385;1,7;1,672;2,538;2,368;31,116;0,07;0,711;1;0,618;0,744;1;0,732;0,498
"3183";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;148;111,006;111,006;1,96;2564,408;96,376;125,636;91,778;130,234;14,63;19,228;97,267;92,926;86,37;80,733;20467,381;19144,991;13127,854;11452,593;125,983;130,789;138,208;145,062;35766,994;38184,62;32778,801;37240,617;166,913;150,145;157,17;177,955;562,789;438,998;154,273;181,636;584,125;421,385;2,557;2,167;7,848;4,625;13,775;0,12;0,112;1;0,165;0,75;1;0,527;0,108
"3184";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;141;259,668;259,668;1,96;2564,408;225,462;293,874;214,714;304,622;34,206;44,954;226,316;221,202;199,477;187,029;116714,522;111581,962;69881,753;56240,268;293,2;306,428;323,118;343,586;195473,016;211036,405;180925,278;202145,253;390,248;351,047;367,466;416,063;562,789;438,998;360,693;424,669;584,125;421,385;2,558;2,168;7,854;4,63;32,177;0,124;0,092;1;0,165;0,749;1;0,57;0,11
"3185";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;149;165,388;165,388;1,96;2564,408;150,328;180,448;145,596;185,18;15,06;19,792;150,109;145,63;138,777;131,372;22166,97;20538,175;14190,28;12366,027;181,849;186,451;193,507;206,363;38087,344;40325,085;35348,104;39302,113;171,811;156,787;161,781;183,177;562,789;438,998;158,799;186,966;584,125;421,385;2,319;2,119;6,534;4,294;12,166;0,082;0,512;1;0,232;0,656;1;0,587;0,209
"3186";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;123;143,99;143,99;1,96;2564,408;133,495;154,485;130,197;157,783;10,495;13,793;134,498;131,067;127,908;121,973;10449,281;9511,467;5989,215;5208,03;155,068;158,511;164,671;172,078;19188,288;21515,712;20475,464;23624,437;119,733;108,245;112,743;127,653;562,789;438,998;110,665;130,294;584,125;421,385;2,682;2,904;11,642;13,722;11,953;0,104;0,23;1;0,186;0,267;1;0,66;0,359
"3187";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;262;78,51;78,51;1,96;2564,408;71,083;85,937;68,749;88,271;7,427;9,761;71,808;69,702;65,699;62,212;5863,844;5594,706;3746,302;3336,326;86,135;88,713;92,215;95,449;8659,981;9114,742;7926,174;8998,945;84,735;76,226;79,789;90,341;562,789;438,998;78,318;92,209;584,125;421,385;1,771;1,632;3,045;2,391;6,945;0,088;0,421;1;0,165;0,574;1;0,549;0,206
"3188";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;130;83,93;83,93;1,96;2564,408;78,029;89,831;76,175;91,685;5,901;7,755;78,442;76,369;74,234;72,424;3384,557;3090,997;1932,488;1654,975;89,9;92,382;95,693;98,911;5856,347;6186,059;5961,2;6931,509;67,321;60,709;63,391;71,774;562,789;438,998;62,223;73,259;584,125;421,385;2,482;2,498;8,356;8,577;6,037;0,09;0,393;1;0,175;0,451;1;0,62;0,334
"3189";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;259;86,692;86,692;1,96;2564,408;83,497;89,887;82,493;90,891;3,195;4,199;83,629;82,634;81,326;79,775;1042,642;982,242;656,577;563,113;89,78;90,61;92,07;93,054;1625,267;1756,881;1376,042;1556,982;36,452;31,436;34,324;38,864;562,789;438,998;33,692;39,667;584,125;421,385;1,724;1,456;3,927;2,742;3,492;0,072;0,678;1;0,051;0,325;1;0,531;0,39
"3190";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;252;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"3191";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;120;26,716;26,716;1,96;2564,408;24,936;28,496;24,376;29,056;1,78;2,34;24,916;24,41;23,966;23,065;305,399;272,232;166,719;127,154;28,54;29,016;30,161;31,224;541,728;587,226;515,651;622,757;20,31;17,834;19,125;21,654;562,789;438,998;18,772;22,102;584,125;421,385;2,467;2,539;8,465;8,694;2,194;0,108;0,194;1;0,087;0,328;1;0,58;0,203
"3192";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;295;87,398;87,398;1,96;2564,408;86,368;88,428;86,044;88,752;1,03;1,354;86,426;86,192;85,898;85,558;81,313;64,492;27,756;23,29;88,476;88,912;89,356;90,046;206,858;239,118;215,281;266,599;11,751;9,875;11,065;12,528;562,789;438,998;10,861;12,787;584,125;421,385;4,432;5,209;26,843;38,689;1,355;0,106;0,211;1;0,022;0,265;1;0,661;0,22
"3193";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;202;9,868;9,868;1,96;2564,408;9,042;10,694;8,782;10,954;0,826;1,086;9,063;8,938;8,748;8,556;58,768;53,979;30,793;27,437;10,65;10,906;11,172;11,603;127,547;149,551;75,525;82,492;9,429;7,105;8,878;10,053;562,789;438,998;8,715;10,26;584,125;421,385;3,396;1,954;19,299;5,313;1,216;0,126;0,084;1;0;0,406;1;0,458;0,1
"3194";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;278;289,84;289,84;1,96;2564,408;265,037;314,643;257,243;322,437;24,803;32,597;265,709;258,199;251,613;243,84;37492,902;32697,096;19826,357;17846,286;315,63;326,394;334,707;354,926;132746,486;154967,727;130232,598;155744,974;282,973;246,972;266,454;301,693;562,789;438,998;261,543;307,933;584,125;421,385;5,328;4,655;45,358;32,626;26,616;0,098;0,292;1;0,073;0,415;1;0,67;0,393
"3195";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;144;198,848;198,848;1,96;2564,408;172,675;225,021;164,451;233,245;26,173;34,397;174,583;166,282;154,535;142,606;65985,465;60879,842;41281,838;34069,174;226,548;238,241;250,207;265,321;116659,012;125627,898;104858,692;118700,805;298,595;268,598;281,164;318,348;562,789;438,998;275,981;324,933;584,125;421,385;2,559;2,17;7,861;4,635;24,632;0,128;0,075;1;0,165;0,75;1;0,57;0,117
"3196";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;121;80,47;80,47;1,96;2564,408;75,306;85,634;73,683;87,257;5,164;6,787;75,528;74,202;71,795;69,932;2311,151;2080,948;1320,636;1147,988;85,946;87,408;90,361;92,652;5170,288;5793,021;4321,527;4917,512;58,915;51,085;55,476;62,813;562,789;438,998;54,453;64,112;584,125;421,385;3,398;2,719;22,699;10,84;6,436;0,114;0,149;1;0,06;0,332;1;0,574;0,221
"3197";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;197;44,796;44,796;1,96;2564,408;40,589;49,003;39,267;50,325;4,207;5,529;41,032;39,599;38,149;36,657;1278,864;1109,842;456,998;359,888;49,014;50,079;52,917;55,647;3593,258;3959,471;3850,583;4719,789;47,994;44,301;45,192;51,169;562,789;438,998;44,359;52,228;584,125;421,385;5;5,027;34,053;31,031;4,061;0,11;0,178;1;0,299;0,569;1;0,795;0,237
"3198";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;281;84,594;84,594;1,96;2564,408;83,702;85,486;83,421;85,767;0,892;1,173;83,73;83,548;83,098;82,484;82,184;76,294;51,425;45,142;85,472;85,804;86,056;86,462;131,301;141,812;91,384;99,075;10,182;8,431;9,588;10,856;562,789;438,998;9,411;11,08;584,125;421,385;1,692;1,059;5,383;0,621;1,139;0,08;0,544;1;0,013;0,159;1;0,492;0,433
"3199";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"3200";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;196;47,108;47,108;1,96;2564,408;43,46;50,756;42,314;51,902;3,648;4,794;43,578;42,132;40,731;39,306;1355,324;1222,972;803,887;667,251;50,788;51,74;54,69;56,972;2139,231;2260,446;2089,85;2361,103;41,62;37,418;39,19;44,373;562,789;438,998;38,468;45,291;584,125;421,385;2,341;2,209;5,677;4,819;2,994;0,128;0,075;1;0,162;0,593;1;0,566;0,122
"3201";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;134;156,276;156,276;1,96;2564,408;139,681;172,871;134,466;178,086;16,595;21,81;140,267;135,95;129,615;120,05;26892,254;24509,702;14979,615;13428,013;172,743;176,422;188,026;199,719;44986,835;48753,29;45279,151;51348,483;189,328;166,015;178,276;201,852;562,789;438,998;174,989;206,028;584,125;421,385;2,497;2,409;7,88;8,078;18,362;0,11;0,178;1;0,083;0,544;1;0,581;0,119
"3202";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;203;9,792;9,792;1,96;2564,408;8,971;10,613;8,713;10,871;0,821;1,079;9,01;8,772;8,649;8,24;57,948;51,512;29,348;24,907;10,736;10,928;11,01;11,654;126,59;145,167;75,386;81,837;9,363;7,059;8,817;9,983;562,789;438,998;8,654;10,189;584,125;421,385;3,366;1,933;18,956;5,183;1,222;0,13;0,068;1;0;0,407;1;0,519;0,097
"3203";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;129;206,49;206,49;1,96;2564,408;191,972;221,008;187,411;225,569;14,518;19,079;193,05;188,887;179,979;173,822;20086,06;18540,293;10650,444;8655,844;220,935;227,036;233,628;241,777;35698,947;37650,821;36305,238;41966,503;165,627;149,359;155,959;176,584;562,789;438,998;153,084;180,236;584,125;421,385;2,483;2,498;8,359;8,587;14,861;0,082;0,512;1;0,175;0,451;1;0,598;0,337
"3204";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;198;40,38;40,38;1,96;2564,408;36,676;44,084;35,512;45,248;3,704;4,868;36,866;36,054;34,199;32,93;1011,874;831,986;454,121;354,232;44,151;45,831;48,093;49,766;2697,127;3228,633;3073,207;3739,266;42,255;38,939;39,788;45,05;562,789;438,998;39,055;45,982;584,125;421,385;4,552;4,413;30,392;25,428;3,648;0,09;0,393;1;0,288;0,582;1;0,779;0,258
"3205";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;283;71,402;71,402;1,96;2564,408;51,513;91,291;45,263;97,541;19,889;26,139;54,292;48,799;44,929;39,731;16436,055;12047,587;6074,132;4461,853;93,067;103,64;105,816;116,723;100736,93;133100,803;67756,316;77992,478;226,911;174,69;213,665;241,921;562,789;438,998;209,726;246,926;584,125;421,385;9,049;5,278;108,153;32,525;13,877;0,148;0,025;1;0,001;0,944;1;0,525;0,02
"3206";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;122;11,734;11,734;1,96;2564,408;10,984;12,484;10,749;12,719;0,75;0,985;11,098;10,818;10,466;10,226;49,113;46,094;26,044;21,692;12,492;12,766;12,982;13,524;108,7;119,079;91,477;105,144;8,552;7,407;8,053;9,118;562,789;438,998;7,904;9,306;584,125;421,385;3,438;2,745;23,243;11,071;0,962;0,134;0,055;1;0,058;0,353;1;0,578;0,206
"3207";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;125;55,144;55,144;1,96;2564,408;51,271;59,017;50,054;60,234;3,873;5,09;51,639;50,48;49,037;47,505;1602,952;1502,439;1020,438;902,323;59,085;60,368;61,942;63,602;2339,283;2497,049;1798,574;1896,901;44,188;37,299;41,608;47,111;562,789;438,998;40,841;48,085;584,125;421,385;1,647;1,194;2,802;0,598;5,035;0,092;0,366;1;0,025;0,375;1;0,519;0,229
