TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,33.0,22.35
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,37.0,20.09
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,36.0,31.02
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,89.0,76.16
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKSimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,4.0,1.59
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,5.0,8.03
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,13.0,18.68
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,5.0,8.03
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,19.71
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.46
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,2.0,12.03
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.8
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,0.34
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.8
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,4.0,12.95
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,5.0,13.74
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,2.0,2.28
avaliaArvores/A_125_2_2_Teste,BKSimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,27.0,28.1
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,3.0,13.53
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,6.0,17.74
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,18.0,18.96
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,19.25
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,6.0,16.37
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,3.0,12.54
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,5.0,12.65
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,4.0,12.54
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,5.0,12.65
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,4.0,12.54
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,4.0,13.93
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,19.0,27.48
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGas,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,22.0,32.22
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinear,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoLinearQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoPacote,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansAssimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinear,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoLinearQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoPacote,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,KMeansSimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGas,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,NeuralGasSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_125_2_2_Teste,BKAssimetrico,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,3.0,0.76
avaliaArvores/A_125_2_2_Teste,BKSimetrico,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,78.0,79.52
