"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"Brunner_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"126";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;246;896,604;919,144;1,96;2564,408;870,572;922,636;862,392;930,816;26,032;34,212;870,352;863,905;883,563;874,776;75839,946;71014,347;71618,251;66688,103;921,706;931,816;955,83;972,384;100726,44;105560,614;110044,031;114961,828;296,994;300,708;279,657;316,641;562,789;438,998;274,502;323,19;584,125;421,385;0,805;0,81;1,083;1,121;22,736;0,036;0,982;0,333;0,797;0,893;0,359;0,07;0,299;0,361
"127";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;240;108,702;112,5;1,96;2564,408;100,954;116,45;98,52;118,884;7,748;10,182;101,212;99,64;100,746;97,32;5209,043;4644,28;4811,796;4273,917;116,734;119,882;125,524;130,057;11150,365;12226,552;13601,888;16054,876;88,393;93,808;83,233;94,241;562,789;438,998;81,699;96,19;584,125;421,385;3,351;3,317;16,817;15,119;3,998;0,036;0,982;0,595;0,263;0,779;0,413;0,116;0,873;0,418
"128";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;63;147,816;155,92;1,96;2564,408;139,541;156,091;136,941;158,691;8,275;10,875;139,451;137,462;143,947;142,071;6378,064;5856,618;7281,568;6762,387;156,208;160,711;169,449;175,144;11738,382;12934,716;15094,745;16210,362;94,409;103,691;88,898;100,654;562,789;438,998;87,259;102,736;584,125;421,385;2,801;2,464;9,497;6,837;8,252;0,036;0,982;0,3;0,079;0,262;0,456;0,718;0,815;0,452
"129";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;50;66,216;69,024;1,96;2564,408;62,555;69,877;61,405;71,027;3,661;4,811;62,772;62,011;63,243;61,644;1181,669;1089,429;1174,798;975,473;69,906;71,313;75,03;77,091;2376,741;2678,197;3059,815;3429,673;41,766;44,651;39,328;44,529;562,789;438,998;38,603;45,45;584,125;421,385;3,051;2,789;13,556;10,473;2,892;0,022;1;0,408;0,209;0,508;0,396;0,16;0,995;0,396
"130";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;33;1146,166;1212,96;1,96;2564,408;1080,502;1211,83;1059,869;1232,463;65,664;86,297;1084,004;1059,392;1126,618;1097,216;464558,231;439090,913;457376,764;425132,166;1215,698;1236,242;1316,636;1345,239;658572,494;695824,822;750409,308;790256,508;749,143;771,309;705,41;798,7;562,789;438,998;692,408;815,221;584,125;421,385;1,422;1,376;2,366;2,106;67,046;0,05;0,799;0,26;0,573;0,736;0,175;0,897;0,326;0,178
"131";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;62;63,052;66,508;1,96;2564,408;59,521;66,583;58,412;67,692;3,531;4,64;59,475;58;61,113;59,343;1173,312;1048,824;1304,893;1157,961;66,821;68,24;72,318;74,525;2140,795;2374,324;2687,432;3025,874;40,279;44,243;37,928;42,944;562,789;438,998;37,229;43,832;584,125;421,385;2,798;2,462;9,476;6,824;3,516;0,038;0,97;0,3;0,079;0,265;0,458;0,848;0,895;0,454
"132";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;243;31,268;32,256;1,96;2564,408;30,083;32,453;29,711;32,825;1,185;1,557;30,002;29,632;30,604;30,095;158,345;150,895;151,503;139,394;32,564;33,042;33,992;34,336;205,634;210,235;212,691;220,189;13,516;13,495;12,727;14,41;562,789;438,998;12,492;14,708;584,125;421,385;0,839;0,806;-0,055;-0,096;0,992;0,046;0,872;0,346;0,999;0,967;0,249;0,739;0,342;0,254
"133";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;11;115,476;117,572;1,96;2564,408;108,802;122,15;106,704;124,248;6,674;8,772;108,705;106,844;108,671;106,083;5003,936;4844,649;4464,122;4095,617;122,343;125,115;127,029;130,34;6565,047;6748,736;6429,167;6747,751;76,147;73,872;71,702;81,184;562,789;438,998;70,38;82,864;584,125;421,385;0,971;0,963;0,341;0,436;3,276;0,032;0,996;0,718;0,603;0,568;0,49;1;0,29;0,495
"134";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;18;356,712;376,552;1,96;2564,408;337,406;376,018;331,34;382,084;19,306;25,372;337,577;333,179;348,395;339,026;35830,4;33711,812;37799,323;31432,611;377,596;385,957;406,186;414,131;63848,216;68052,771;84980,784;91626,818;220,252;243,266;207,395;234,822;562,789;438,998;203,572;239,68;584,125;421,385;2,416;2,514;8,586;8,166;20,28;0,056;0,673;0,279;0,063;0,624;0,216;0,549;0,127;0,223
"135";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;215;202,372;214,464;1,96;2564,408;176,814;227,93;168,783;235,961;25,558;33,589;177,992;170,935;173,97;161,24;54413,204;48070,578;64385,203;52882,601;226,822;234,347;261,793;282,798;119005,997;131884,578;193305,717;229391,245;291,583;342,477;274,561;310,871;562,789;438,998;269,5;317,302;584,125;421,385;3,562;3,597;17,655;16,315;21,464;0,034;0,991;0,633;0,003;0,467;0,573;0,895;0,655;0,569
"136";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;94;97,312;96,412;1,96;2564,408;91,795;102,829;90,062;104,562;5,517;7,25;91,842;90,527;88,435;86,767;2719,366;2474,257;2337,58;1948,121;102,93;105,14;105,34;107,817;5576,498;6037,749;7366,36;8423,912;62,936;67,738;59,262;67,1;562,789;438,998;58,17;68,488;584,125;421,385;3,022;3,638;14,295;18,908;3,392;0,028;0,999;0,861;0,167;0,923;0,631;0,817;0,779;0,633
"137";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;74;491,69;516,352;1,96;2564,408;451,544;531,836;438,929;544,451;40,146;52,761;452,081;442,461;454,74;443,859;151469,991;141051,455;175853,607;148636,599;536,103;550,216;585,713;608,147;279888,366;306182,818;402150,957;454065,052;458,018;526,077;431,28;488,316;562,789;438,998;423,331;498,417;584,125;421,385;2,496;2,617;9,335;9,304;33,45;0,016;1;0,529;0,01;0,365;0,912;0,184;0,222;0,911
"138";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;115;24,094;23,924;1,96;2564,408;22,42;25,768;21,894;26,294;1,674;2,2;22,571;21,902;21,747;21,12;248,222;230,369;215,875;201,313;25,75;26,323;26,264;27,18;489,686;556,734;481,155;510,798;19,099;18,18;17,984;20,363;562,789;438,998;17,653;20,784;584,125;421,385;2,969;2,446;13,104;7,825;0,618;0,024;1;0,906;0,388;0,974;0,837;1;0,25;0,836
"139";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;92;101,658;104,9;1,96;2564,408;87,962;115,354;83,658;119,658;13,696;18;89,222;87,026;83,307;77,823;10900,408;9331,711;9929,344;7972,545;115,741;120,143;128,147;139,908;45639,087;55801,133;75499,612;90428,966;156,254;192,799;147,133;166,591;562,789;438,998;144,42;170,037;584,125;421,385;6,936;6,868;73,014;60,885;10,066;0,034;0,991;0,818;0;0,684;0,485;0,485;0,108;0,484
"140";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;217;58,446;58,092;1,96;2564,408;51,274;65,618;49,021;67,871;7,172;9,425;51,372;49,585;47,886;45,399;4479,852;3918,431;4290,656;3561,157;66,092;69,04;69,439;73,579;9358,368;10633,796;11614,234;13132,1;81,821;86,584;77,045;87,234;562,789;438,998;75,625;89,038;584,125;421,385;3,342;3,344;14,685;13,568;3,942;0,024;1;0,957;0,286;0,905;0,527;0,268;0,414;0,526
"141";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;93;24,4;25,652;1,96;2564,408;21,22;27,58;20,221;28,579;3,18;4,179;21,473;20,922;20,545;18,664;541,349;440,182;518,879;318,507;27,741;28,985;31,75;35,012;2278,379;2597,322;3989,661;4793,594;36,276;45,918;34,158;38,676;562,789;438,998;33,529;39,476;584,125;421,385;6,768;6,26;61,124;45,443;2,82;0,014;1;0,707;0;0,606;0,53;0,636;0,613;0,529
"142";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;222;212,236;218,38;1,96;2564,408;191,568;232,904;185,073;239,399;20,668;27,163;192,479;185,727;188,565;176,107;43594,594;40549,848;45284,488;38663,782;232,927;240,205;248,145;256,08;69443,515;74755,32;87713,215;95200,591;235,799;258,192;222,034;251,397;562,789;438,998;217,941;256,597;584,125;421,385;2,096;2,174;5,32;5,375;14,292;0,02;1;0,752;0,089;0,613;0,802;0,483;0,836;0,801
"143";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;77;85,3;87,748;1,96;2564,408;76,991;93,609;74,38;96,22;8,309;10,92;77,145;75,838;76,196;71,506;6943,079;6399,433;7515,866;6321,124;93,912;96,065;101,077;104,11;10976,669;11733,361;14338,112;15595,557;94,795;103,773;89,261;101,065;562,789;438,998;87,616;103,156;584,125;421,385;2,095;2,174;5,314;5,37;5,76;0,02;1;0,755;0,09;0,616;0,804;0,374;0,045;0,803
"144";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";3;250;76;89,224;92,008;1,96;2564,408;82,256;96,192;80,066;98,382;6,968;9,158;82,472;79,861;81,841;79,372;4660,223;4129,155;4740,262;4252,997;96,75;98,572;102,434;106,089;8268,866;8695,196;9599,959;10398,429;79,5;84,259;74,859;84,759;562,789;438,998;73,479;86,512;584,125;421,385;2,568;2,257;8,274;5,431;3,896;0,018;1;0,665;0,273;0,55;0,963;0,065;0,062;0,962
"145";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;271;1626,074;2221,08;1,96;2564,408;1527,135;1725,013;1496,047;1756,101;98,939;130,027;1528,805;1500,018;1715,518;1585,397;1002810,634;931688,075;741231,464;580909,242;1729,654;1754,977;2805,404;3081,697;1570465,282;1679362,748;3220675,524;3470609,949;1128,762;1415,081;1062,869;1203,432;562,789;438,998;1043,277;1228,325;584,125;421,385;1,919;1,171;4,723;0,77;610,802;0,248;0,107;0,053;0,061;0,116;0,02;0,33;0,302;0,017
"146";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;285;22832,804;22840,12;1,96;2564,408;22829,381;22836,227;22828,305;22837,303;3,423;4,499;22829,232;22828,307;22826,196;22820,08;1312,555;1273,721;766,612;623,738;22836,298;22837,135;22854,685;22860,685;1724,018;1793,905;2179,707;2403,183;39,056;38,427;36,776;41,64;562,789;438,998;36,098;42,501;584,125;421,385;0,53;0,258;0,11;-0,417;8,776;0,188;0,369;0,371;0,911;0,981;0,338;0,786;0,974;0,313
"147";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;273;459,912;612,32;1,96;2564,408;418,498;501,326;405,485;514,339;41,414;54,427;421,719;412,486;407,408;347,023;175525,783;158803,987;91675,306;67312,975;505,387;515,826;843,694;966,696;281494,349;293718,021;639907,495;745974,088;472,478;592,412;444,896;503,733;562,789;438,998;436,696;514,153;584,125;421,385;2,208;1,771;5,575;2,847;153,532;0,162;0,56;0,226;0,06;0,211;0,152;0,885;0,703;0,14
"148";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;257;438,674;584,12;1,96;2564,408;399,172;478,176;386,759;490,589;39,502;51,915;402,018;390,41;384,745;338,596;157432,839;145000,512;84363,541;66370,628;480,011;493,546;842,385;923,949;254443,058;271667,243;580736,385;694472,056;450,668;565,212;424,36;480,481;562,789;438,998;416,538;490,42;584,125;421,385;2,208;1,771;5,573;2,845;146,55;0,162;0,56;0,226;0,06;0,211;0,154;0,952;0,08;0,141
"149";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;288;2893,252;2948,32;1,96;2564,408;2882,996;2903,508;2879,773;2906,731;10,256;13,479;2883,932;2881,692;2901,55;2891,799;11848,018;11218,945;7060,357;5900,257;2904,028;2907,536;2998,322;3016,207;15730,212;16252,192;26606,719;31576,513;117,009;126,985;110,179;124,75;562,789;438,998;108,148;127,33;584,125;421,385;0,75;0,864;0,414;0,491;55,232;0,22;0,199;0,047;0,427;0,761;0,032;0,293;0,517;0,035
"150";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;279;633,392;673,04;1,96;2564,408;619,805;646,979;615,536;651,248;13,587;17,856;619,457;616,067;605,073;583,8;19577,089;18122,631;14518,057;11257,858;647,154;651,135;738,412;757,161;29866,283;32006,505;42648,027;46134,881;155,008;171,269;145,959;165,262;562,789;438,998;143,269;168,68;584,125;421,385;1,145;0,693;4,687;-0,483;43,008;0,134;0,786;0,276;0,356;0,308;0,353;0,592;0,802;0,326
"151";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;287;707,342;714,04;1,96;2564,408;695,643;719,041;691,967;722,717;11,699;15,375;696,171;692,913;667,716;657,955;15387,036;14719,216;9569,689;8495,503;719,223;722,072;756,082;774,766;20686,405;21308,196;18660,057;20545,881;133,468;120,098;125,677;142,297;562,789;438,998;123,36;145,241;584,125;421,385;-0,674;-0,106;0,58;-1,324;23,678;0,104;0,959;0,793;0,634;0,882;0,872;0,006;0,45;0,865
"152";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;270;810,276;1225,84;1,96;2564,408;725,153;895,399;698,405;922,147;85,123;111,871;724,919;703,871;760,863;658,604;674908,628;627337,712;477459,795;361641,784;901,556;933,458;1831,688;2032,173;1223345,128;1321418,539;3269886,426;3737965,288;971,148;1357,386;914,456;1035,391;562,789;438,998;897,6;1056,809;584,125;421,385;2,58;1,751;8,113;2,362;422,588;0,174;0,467;0,151;0,006;0,073;0,121;0,447;0,713;0,1
"153";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;227;895,606;1037,44;1,96;2564,408;876,243;914,969;870,159;921,053;19,363;25,447;877,946;871,704;917,452;878,641;37397,195;35625,502;26089,833;21190,821;915,494;919,944;1191,706;1250,918;63222,271;69093,766;332887,265;413141,561;220,905;377,652;208,009;235,518;562,789;438,998;204,175;240,39;584,125;421,385;1,757;2,742;8,253;9,179;141,838;0,234;0,147;0,08;0;0,052;0,034;0,961;0,087;0,026
"154";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;229;2094,752;2409,64;1,96;2564,408;2045,344;2144,16;2029,819;2159,685;49,408;64,933;2047,169;2039,963;2078,06;2020,03;196888,551;184563,003;81028,622;66751,029;2150,628;2170,181;2963,696;3134,911;492095,631;551306,286;3316089,366;4102340,603;563,683;1124,404;530,777;600,972;562,789;438,998;520,993;613,403;584,125;421,385;3,493;3,721;23,953;14,078;314,888;0,2;0,297;0,185;0;0,083;0,051;0,114;0,549;0,062
"155";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;275;4503,646;6282;1,96;2564,408;4268,336;4738,956;4194,396;4812,896;235,31;309,25;4269,813;4228,533;4631,114;4387,851;4980041,555;4312610,892;3624343,532;2615298,94;4744,525;4832,581;8181,039;8801,513;9525193,98;10498875,612;37209457,791;40795823,016;2684,59;4543,344;2527,873;2862,18;562,789;438,998;2481,277;2921,385;584,125;421,385;2,836;1,89;10,969;2,827;1778,354;0,212;0,235;0,069;0;0,012;0,04;0,301;0,727;0,027
"156";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;169;757,34;758,52;1,96;2564,408;744,301;770,379;740,203;774,477;13,039;17,137;744,4;741,665;716,839;707,3;18449,889;17340,168;6861,349;5232,617;769,693;774,969;805,962;819,403;25842,764;27178,231;16653,636;18249,007;148,762;110,652;140,078;158,603;562,789;438,998;137,496;161,883;584,125;421,385;1,389;0,532;1,764;-0,896;31,804;0,198;0,308;0,96;0,103;0,371;0,44;0,344;0,871;0,469
"157";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;156;714,622;857,64;1,96;2564,408;660,758;768,486;643,832;785,412;53,864;70,79;658,688;641,517;596,128;543,256;309813,603;289105,524;182592,497;117044,68;767,462;781,704;1157,071;1285,631;441213,886;467135,413;889641,169;1032509,449;614,523;732,703;578,649;655,175;562,789;438,998;567,983;668,727;584,125;421,385;1,7;1,481;2,538;1,288;146,322;0,134;0,786;0,356;0,136;0,424;0,257;0,561;0,229;0,253
"158";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;237;348,186;452,2;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;323,299;314,908;312,427;270,589;74850,973;69705,598;52635,871;34348,386;374,404;384,5;610,018;646,447;114530,641;119942,228;246098,578;281972,896;305,497;389,792;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;1,39;3,485;0,964;104,394;0,14;0,739;0,209;0,044;0,154;0,161;0,81;0,059;0,158
"159";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;32;65,47;77,68;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,661;61,806;64,6;61,68;849,898;813,162;668,851;588,038;68,038;69,647;90,924;93,483;1131,215;1165,679;1829,634;2026,707;31,445;35,18;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;0,59;0,551;-0,523;12,338;0,212;0,235;0,107;0,31;0,234;0,079;0,528;0,466;0,069
"160";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;61;390,734;495;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;342,274;328,304;242,679;204,54;179568,979;147434,891;29177,689;8200,555;439,814;454,255;875,586;1026,392;459978,822;509895,495;1598601,712;1911923,735;559,914;820,582;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;3,214;23,286;10,004;137,934;0,106;0,952;0,544;0,002;0,357;0,985;0,973;0,242;0,986
"161";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;49;100,342;107,12;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;90,882;88,15;67,19;61,957;8049,58;7048,777;1285,238;591,714;110,954;113,466;156,373;168,408;18247,917;20445,73;29137,989;34045,723;112,117;115,58;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;2,639;19,746;6,528;13,358;0,096;0,981;0,781;0,666;0,888;0,575;0,617;0,177;0,589
"162";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;24;425,026;484,72;1,96;2564,408;384,397;465,655;371,63;478,422;40,629;53,396;385,252;371,264;320,857;284,327;147309,238;133563,218;67805,721;28014,311;466,611;487,241;652,506;692,102;296644,935;323068,697;286552,167;308561,76;463,525;420,101;436,466;494,187;562,789;438,998;428,42;504,41;584,125;421,385;2,967;1,268;13,156;0,523;97,902;0,146;0,69;0,504;0,667;0,872;0,29;0,183;0,905;0,29
"163";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;6;687,964;917,32;1,96;2564,408;638,093;737,835;622,422;753,506;49,871;65,542;643,041;627,687;644,217;578,047;260925,621;235930,552;208919,12;158398,857;736,993;751,901;1227,522;1349,566;392355,028;416953,174;814823,857;938033,8;568,963;730,231;535,749;606,601;562,789;438,998;525,874;619,149;584,125;421,385;1,845;1,118;3,805;0,367;234,968;0,232;0,154;0,142;0,039;0,06;0,168;0,014;0,367;0,133
"164";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;34;448,786;498,64;1,96;2564,408;434,359;463,213;429,825;467,747;14,427;18,961;434,765;431,037;429,357;414,797;23436,692;22223,895;15856,188;12891,206;462,664;469,088;577,736;602,699;31121,975;32633,295;54702,988;62581,373;164,598;190,97;154,989;175,487;562,789;438,998;152,133;179,117;584,125;421,385;1,029;0,866;0,687;-0,12;50,462;0,144;0,707;0,22;0,199;0,337;0,244;0,112;0,212;0,229
"165";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;266;2422,174;2396,28;1,96;2564,408;2328,795;2515,553;2299,454;2544,894;93,379;122,72;2339,353;2312,887;1983,823;1909,03;831415,328;719128,355;250928,356;91084,592;2516,525;2537,955;2926,405;3118,337;1504663,694;1588686,85;2855835,066;3300435,64;1065,332;1198,474;1003,141;1135,805;562,789;438,998;984,651;1159,3;584,125;421,385;2,736;2,233;9,976;4,457;221,166;0,188;0,369;0,918;0,291;0,936;0,369;0,444;0,658;0,347
"166";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;31;364,402;442,64;1,96;2564,408;332,878;395,926;322,972;405,832;31,524;41,43;334,58;326,542;310,768;275,351;87418,589;79665,71;46544,858;31772,856;396,849;406,691;612,748;662,456;178131,02;192728,188;222797,708;253231,242;359,649;372,807;338,654;383,44;562,789;438,998;332,412;391,372;584,125;421,385;3,087;1,386;15,359;1,013;94,886;0,184;0,396;0,324;0,639;0,524;0,22;0,695;0,477;0,204
"167";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;245;445,858;475,16;1,96;2564,408;435,959;455,757;432,848;458,868;9,899;13,01;436,04;433,743;434,71;417,37;11397,237;11103,227;7036,76;5906,387;455,684;458,529;515,321;528,041;13956,764;14311,423;16998,33;19011,864;112,939;111,585;106,346;120,41;562,789;438,998;104,385;122,9;584,125;421,385;0,557;0,404;-0,681;-0,911;30,702;0,172;0,482;0,22;0,889;0,991;0,156;0,878;0,623;0,175
"168";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;47;172,114;172,08;1,96;2564,408;156,718;187,51;151,88;192,348;15,396;20,234;157,268;154,232;127,219;116,313;15219,628;12015,085;3908,895;1413,774;189,035;193,718;224,862;244,407;54546,01;61955,277;25433,143;27881,334;175,647;121,262;165,393;187,266;562,789;438,998;162,344;191,14;584,125;421,385;5,824;1,625;49,601;1,519;24,09;0,072;1;0,999;0,04;0,944;0,671;1;0,176;0,665
"169";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;8;38,218;45,44;1,96;2564,408;35,496;40,94;34,64;41,796;2,722;3,578;35,607;35,01;32,154;29,198;728,075;654,829;382,023;294,428;41,085;41,812;61,001;66,481;1253,204;1356,886;2862,714;3449,718;31,057;37,84;29,244;33,112;562,789;438,998;28,705;33,797;584,125;421,385;2,465;2,061;8,173;4,808;7,466;0,142;0,723;0,366;0,098;0,322;0,275;0,946;0,468;0,27
"170";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;17;377,068;431,56;1,96;2564,408;357,297;396,839;351,084;403,052;19,771;25,984;357,803;350,311;337,634;308,343;38044,544;34839,867;23159,472;15535,093;395,581;399,846;540,107;579;63751,725;67569,687;113446,76;129096,065;225,565;264,366;212,397;240,486;562,789;438,998;208,482;245,461;584,125;421,385;2,226;1,414;7,176;1,161;61,572;0,154;0,625;0,33;0,174;0,355;0,262;0,939;0,269;0,266
"171";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;242;39,224;47,88;1,96;2564,408;36,503;41,945;35,649;42,799;2,721;3,575;36,566;35,901;35,078;31,999;687,406;618,421;345,538;241,575;41,909;42,742;63,323;67,648;1271,116;1399,749;3169,089;3839,966;31,038;38,714;29,226;33,091;562,789;438,998;28,688;33,776;584,125;421,385;2,948;2,43;10,617;6,569;8,796;0,148;0,674;0,291;0,066;0,293;0,139;0,416;0,989;0,141
"172";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;25;396,464;443,08;1,96;2564,408;368,148;424,78;359,251;433,677;28,316;37,213;369,469;362,526;311,337;290,454;79310,818;72876,163;32079,493;21749,502;424,379;435,051;596,564;665,39;132768,129;142576,816;235027,885;265311,84;323,044;355,781;304,186;344,414;562,789;438,998;298,579;351,539;584,125;421,385;2,385;1,794;6,525;2,647;54,788;0,106;0,952;0,535;0,368;0,628;0,478;0,019;0,246;0,475
"173";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;12;73,356;86,96;1,96;2564,408;68,131;78,581;66,489;80,223;5,225;6,867;68,324;66,881;62,44;56,719;2616,526;2488,015;1401,092;1128,274;78,895;80,224;117,321;125,734;4563,232;4940,461;10990,031;12752,307;59,608;72,423;56,128;63,551;562,789;438,998;55,094;64,866;584,125;421,385;2,463;2,056;8,159;4,799;14,072;0,134;0,786;0,374;0,102;0,32;0,301;0,534;0,081;0,291
"174";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;246;829,53;856,44;1,96;2564,408;807,27;851,79;800,276;858,784;22,26;29,254;807,525;802,525;758,983;728,113;55436,166;53691,282;28504,128;22605,646;853,175;859,989;962,451;1017,464;73496,399;76335,235;136085,329;161319,554;253,955;268,603;239,13;270,754;562,789;438,998;234,722;276,355;584,125;421,385;0,816;1,361;0,529;2,471;39,534;0,09;0,99;0,635;0,541;0,878;0,664;0,619;0,155;0,675
"175";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;240;99,376;121,44;1,96;2564,408;92,485;106,267;90,32;108,432;6,891;9,056;92,317;90,394;87,956;83,318;4347,469;3754,778;2278,245;1616,144;106,351;108,639;165,329;183,015;8337,32;8886,135;20970,946;25599,423;78,617;98,138;74,028;83,818;562,789;438,998;72,663;85,551;584,125;421,385;2,943;2,421;10,586;6,522;22,42;0,17;0,497;0,288;0,065;0,288;0,144;0,459;0,844;0,145
"176";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;63;136,918;146,64;1,96;2564,408;130,39;143,446;128,339;145,497;6,528;8,579;130,407;128,884;114,384;107,88;4062,473;3719,154;1779,604;507,954;143,595;146,063;187,76;213,739;7238,185;7859,456;17380,912;20357,29;74,474;94,9;70,127;79,401;562,789;438,998;68,834;81,043;584,125;421,385;2,639;2,116;9,219;3,575;17,234;0,102;0,965;0,625;0,045;0,52;0,809;0,434;0,067;0,812
"177";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;50;60,536;63,48;1,96;2564,408;57,302;63,77;56,285;64,787;3,234;4,251;57,391;56,428;49,076;45,599;913,902;793,389;182,221;119,373;63,852;64,589;83,845;91,084;1831,841;2045,972;5048,302;6318,065;36,9;45,854;34,746;39,341;562,789;438,998;34,106;40,155;584,125;421,385;3,221;3,293;13,348;11,258;5,204;0,07;1;0,759;0,071;0,678;0,851;0,516;0,607;0,852
"178";"avaliaArvoresRepresentativo/A_25_10_2";"BKSimetrico";2;25;33;928,52;1120,88;1,96;2564,408;884,441;972,599;870,591;986,449;44,079;57,929;884,045;872,024;919,244;862,489;209651,07;201389,308;125662,33;104883,081;971,25;983,355;1339,36;1402,363;294660,968;307535,999;464168,8;533903,213;502,879;546,424;473,523;536,146;562,789;438,998;464,795;547,236;584,125;421,385;1,402;0,941;1,974;0,496;197,808;0,226;0,176;0,103;0,422;0,483;0,046;0,811;0,616;0,044
