TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,2.0,3.52
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,60.0,72.23
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,62.0,72.68
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,21.0,25.88
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,25.0,39.36
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,25.0,19.05
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,8.0,2.37
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,60.0,71.44
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,28.999999999999996,6.77
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,15.0,11.92
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,15.0,11.92
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,19.0,25.93
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,8.0,16.44
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,28.999999999999996,48.38
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,35.0,22.72
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,28.999999999999996,34.93
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,54.0,46.33
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,25.0,39.39
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,27.0,24.42
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,31.0,47.11
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,92.0,98.19
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,2.0,15.67
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,15.0,33.57
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,8.0,16.11
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,4.0,12.63
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,8.0,10.4
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,4.0,15.67
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,8.0,16.37
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,4.0,15.93
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,27.0,38.04
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,10.0,14.08
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,6.0,4.25
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,2.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,15.0,19.26
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,6.0,7.18
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,2.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,2.0,6.66
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,2.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,8.0,4.99
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,6.0,9.8
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,4.0,1.57
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,8.0,2.51
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,4.0,14.87
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,4.0,8.29
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,10.0,11.46
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,15.0,8.5
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,6.0,2.37
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,2.0,0.1
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,4.0,0.55
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,8.0,11.32
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,4.0,0.42
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,12.0,16.85
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,23.0,19.28
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,77.0,77.94
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,std_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,std_limite,3,FALHOU_AO_MENOS_UMTESTE,4.0,4.65
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,std_limite,3,FALHOU_AO_MENOS_UMTESTE,8.0,16.37
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,std_limite,3,FALHOU_AO_MENOS_UMTESTE,12.0,27.85
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,std_limite,3,FALHOU_AO_MENOS_UMTESTE,15.0,17.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,std_limite,3,FALHOU_AO_MENOS_UMTESTE,40.0,40.83
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,std_limite,2,FALHOU_AO_MENOS_UMTESTE,21.0,27.92
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,std_limite,2,FALHOU_AO_MENOS_UMTESTE,69.0,83.09
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,std_limite,2,FALHOU_AO_MENOS_UMTESTE,35.0,30.61
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,std_limite,2,FALHOU_AO_MENOS_UMTESTE,56.00000000000001,60.74
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,std_limite,2,FALHOU_AO_MENOS_UMTESTE,40.0,33.1
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,std_limite,2,FALHOU_AO_MENOS_UMTESTE,96.0,99.83
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,distribution,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,distribution,2,FALHOU_AO_MENOS_UMTESTE,17.0,30.07
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,distribution,2,FALHOU_AO_MENOS_UMTESTE,6.0,2.8
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,distribution,2,FALHOU_AO_MENOS_UMTESTE,12.0,3.54
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,distribution,2,FALHOU_AO_MENOS_UMTESTE,4.0,1.97
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,distribution,2,FALHOU_AO_MENOS_UMTESTE,71.0,68.7
