"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"2572";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;253;55,588;55,588;1,96;2564,408;50,583;60,593;49,01;62,166;5,005;6,578;50,4;49,216;43,48;38,881;2461,869;2278,362;1062,654;862,512;60,278;61,698;68,617;74,516;4043,019;4246,656;3652,752;4223,54;57,106;48,524;53,772;60,884;562,789;438,998;52,781;62,143;584,125;421,385;2,206;1,577;5,568;2,183;6,059;0,088;0,873;1;0,183;0,71;1;0,569;0,491
"2573";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;229;2094,752;2094,752;1,96;2564,408;2045,344;2144,16;2029,819;2159,685;49,408;64,933;2047,29;2030,043;1980,668;1953,385;191581,851;175680,519;90895,712;78253,41;2143,054;2166,964;2222,815;2274,275;492777,139;541718,504;297843,057;353708,612;563,683;432,204;530,777;600,972;562,789;438,998;520,993;613,403;584,125;421,385;3,493;1,364;23,953;2,183;69,023;0,086;0,89;1;0,028;0,44;1;0,495;0,691
"2574";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;275;4503,646;4503,646;1,96;2564,408;4268,336;4738,956;4194,396;4812,896;235,31;309,25;4270,761;4207,81;3864,389;3704,776;5138693,337;4687974,463;2097560,094;1810949,823;4741,739;4829,879;5219,846;5511,934;9539153,587;10517129,24;12241054,659;14544764,934;2684,59;2537,041;2527,873;2862,18;562,789;438,998;2481,277;2921,385;584,125;421,385;2,836;2,455;10,969;7,556;197,613;0,068;0,985;1;0,701;0,882;1;0,816;0,886
"2575";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;190;339,848;339,848;1,96;2564,408;330,544;349,152;327,62;352,076;9,304;12,228;330,666;328,448;318,403;313,06;9026,956;8502,945;4562,386;3847,908;348,759;351,967;363,223;371,839;13736,639;14510,868;11579,571;12465,79;106,149;89,302;99,953;113,171;562,789;438,998;98,11;115,512;584,125;421,385;1,555;1,057;4,338;0,554;14,446;0,11;0,641;1;0,156;0,337;1;0,524;0,578
"2576";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;255;133,824;133,824;1,96;2564,408;117,787;149,861;112,747;154,901;16,037;21,077;117,338;112,505;98,07;86,872;25897,103;23213,965;9220,21;7648,992;148,772;152,195;177,138;191,784;40934,247;42574,217;31665,712;37568,037;182,965;140,422;172,284;195,069;562,789;438,998;169,109;199,104;584,125;421,385;2,224;1,532;5,257;2,167;29,699;0,184;0,092;1;0,028;0,625;1;0,529;0,088
"2577";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;188;104,798;104,798;1,96;2564,408;85,693;123,903;79,69;129,906;19,105;25,108;87,412;81,264;71,963;60,421;22379,893;19063,764;7964,204;6571,812;124,041;131,556;141,141;151,432;84556,255;101451,279;23562,998;26579,95;217,963;126,448;205,239;232,382;562,789;438,998;201,456;237,189;584,125;421,385;6,173;1,502;58,005;1,396;35,753;0,202;0,049;1;0;0,816;1;0,454;0,04
"2578";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;254;312,444;312,444;1,96;2564,408;148,897;475,991;97,507;527,381;163,547;214,937;163,36;139,508;56,005;47,62;839525,556;317033,096;4979,556;3523,542;500,944;572,282;776,021;986,561;7037985,198;8475973,051;6838965,319;8921326,613;1865,857;1548,986;1756,935;1989,287;562,789;438,998;1724,55;2030,436;584,125;421,385;9,419;6,689;95,154;43,421;165,845;0,296;0,001;1;0,125;0,985;1;0,735;0,001
"2579";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;158;25,656;25,656;1,96;2564,408;23,529;27,783;22,861;28,451;2,127;2,795;23,596;22,902;20,72;19,231;435,525;408,765;158,202;130,921;27,858;28,537;31,553;33,643;735,955;805,383;679,555;758,46;24,265;20,027;22,848;25,87;562,789;438,998;22,427;26,405;584,125;421,385;2,481;1,916;6,725;3,633;3,09;0,142;0,319;1;0,113;0,777;1;0,554;0,358
"2580";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;155;111,718;111,718;1,96;2564,408;98,18;125,256;93,926;129,51;13,538;17,792;98,475;94,965;78,565;69,971;16874,595;15434,455;5170,817;3284,526;126,595;130,533;154,876;169,159;30937,605;32903,451;38993,059;47293,438;154,45;139,174;145,434;164,667;562,789;438,998;142,753;168,073;584,125;421,385;2,84;2,946;9,062;10,275;14,315;0,136;0,37;1;0,415;0,761;1;0,697;0,26
"2581";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;169;757,34;757,34;1,96;2564,408;744,301;770,379;740,203;774,477;13,039;17,137;744,146;741,712;724,518;716,667;18241,353;17437,208;8996,538;7946,507;770,522;773,626;790,199;801,428;25864,073;27108,95;18781,378;20185,181;148,762;119,303;140,078;158,603;562,789;438,998;137,496;161,883;584,125;421,385;1,389;0,714;1,764;-0,59;22,839;0,096;0,796;1;0,068;0,483;1;0,562;0,379
"2582";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;156;714,622;714,622;1,96;2564,408;660,758;768,486;643,832;785,412;53,864;70,79;662,478;646,383;564,733;528,113;308540,199;283509,406;134799,125;107893,028;768,973;783,673;885,197;956,688;446746,301;480040,616;533217,583;585109,164;614,523;561,124;578,649;655,175;562,789;438,998;567,983;668,727;584,125;421,385;1,7;1,792;2,538;3,179;60,884;0,104;0,709;1;0,486;0,686;1;0,636;0,391
"2583";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;148;111,006;111,006;1,96;2564,408;96,376;125,636;91,778;130,234;14,63;19,228;96,799;93,088;76,541;69,42;20585,595;19112,306;8161,423;5759,531;126,283;131,944;147,042;156,706;36346,991;37955,475;25350,648;28126,157;166,913;129,443;157,17;177,955;562,789;438,998;154,273;181,636;584,125;421,385;2,557;1,562;7,848;1,504;24,122;0,198;0,057;1;0,035;0,696;1;0,497;0,077
"2584";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;141;259,668;259,668;1,96;2564,408;225,462;293,874;214,714;304,622;34,206;44,954;225,437;220,266;180,381;160,405;112467,646;101072,648;43730,787;35519,922;298,784;306,399;345,222;364,853;199044,775;208782,339;135815,539;149172,047;390,248;302,616;367,466;416,063;562,789;438,998;360,693;424,669;584,125;421,385;2,558;1,563;7,854;1,508;56,415;0,196;0,061;1;0,035;0,696;1;0,548;0,077
"2585";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;149;165,388;165,388;1,96;2564,408;150,328;180,448;145,596;185,18;15,06;19,792;150,105;146,316;131,238;123,061;22012,559;20727,431;8411,817;6725,617;180,187;184,931;208,608;222,958;37533,629;42338,358;30788,529;35275,794;171,811;134,492;161,781;183,177;562,789;438,998;158,799;186,966;584,125;421,385;2,319;1,852;6,534;3,71;25,808;0,18;0,105;1;0,043;0,546;1;0,51;0,101
"2586";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;123;143,99;143,99;1,96;2564,408;133,495;154,485;130,197;157,783;10,495;13,793;134,249;133,023;120,124;112,949;10251,436;9479,995;3586,917;2952,194;155,268;158,062;167,95;176,307;19287,343;20834,923;11524,385;12734,935;119,733;86,926;112,743;127,653;562,789;438,998;110,665;130,294;584,125;421,385;2,682;1,448;11,642;1,808;20,72;0,148;0,272;1;0,008;0,287;1;0,518;0,253
"2587";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;262;78,51;78,51;1,96;2564,408;71,083;85,937;68,749;88,271;7,427;9,761;71,472;69,702;60,321;54,559;5748,435;5317,62;2609,652;2169,904;86,011;88,04;98,296;105,2;8599,827;8968,996;6511,472;7460,019;84,735;68,269;79,789;90,341;562,789;438,998;78,318;92,209;584,125;421,385;1,771;1,246;3,045;0,597;11,078;0,164;0,173;1;0,074;0,493;1;0,519;0,192
"2588";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;130;83,93;83,93;1,96;2564,408;78,029;89,831;76,175;91,685;5,901;7,755;78,237;76,654;71,163;66,591;3334,684;3038,574;907,884;805,908;89,446;91,513;99,961;106,566;5846,432;6391,908;5533,135;6936,502;67,321;51,245;63,391;71,774;562,789;438,998;62,223;73,259;584,125;421,385;2,482;2,856;8,356;12,543;14,802;0,156;0,219;1;0,024;0,204;1;0,569;0,143
"2589";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;259;86,692;86,692;1,96;2564,408;83,497;89,887;82,493;90,891;3,195;4,199;83,585;82,528;79,719;77,528;1065,132;997,024;365,25;319,138;89,924;90,715;94,416;96,43;1646,147;1731,121;1026,703;1138,102;36,452;25,609;34,324;38,864;562,789;438,998;33,692;39,667;584,125;421,385;1,724;0,878;3,927;1,181;8,325;0,126;0,466;1;0,004;0,154;1;0,532;0,271
"2590";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;252;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"2591";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;120;26,716;26,716;1,96;2564,408;24,936;28,496;24,376;29,056;1,78;2,34;25,002;24,552;22,879;22,163;306,938;283,416;104,198;82,327;28,518;29,31;30,981;32,46;546,437;593,966;362,888;395,886;20,31;14,908;19,125;21,654;562,789;438,998;18,772;22,102;584,125;421,385;2,467;1,652;8,465;2,704;3,269;0,16;0,195;1;0,011;0,34;1;0,508;0,218
"2592";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;295;87,398;87,398;1,96;2564,408;86,368;88,428;86,044;88,752;1,03;1,354;86,446;86,14;85,398;84,9;78,11;63,079;15,316;11,423;88,408;88,694;90,115;91,019;204,7;224,675;170,857;205,865;11,751;8,661;11,065;12,528;562,789;438,998;10,861;12,787;584,125;421,385;4,432;3,765;26,843;18,289;2,439;0,206;0,042;1;0,012;0,221;1;0,536;0,332
"2593";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;202;9,868;9,868;1,96;2564,408;9,042;10,694;8,782;10,954;0,826;1,086;9,004;8,776;8,73;8,362;57,35;51,958;13,691;12,145;10,756;10,998;11,068;11,416;128,88;144,161;23,945;25,604;9,429;4,363;8,878;10,053;562,789;438,998;8,715;10,26;584,125;421,385;3,396;0,265;19,299;-1,154;3,162;0,256;0,005;1;0;0,121;1;0,436;0,016
"2594";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;278;289,84;289,84;1,96;2564,408;265,037;314,643;257,243;322,437;24,803;32,597;268,42;263,124;239,99;228,304;39021,3;32735,989;15229,537;13128,722;316,253;324,822;351,037;372,538;134546,547;154814,283;78545,993;92330,919;282,973;203,597;266,454;301,693;562,789;438,998;261,543;307,933;584,125;421,385;5,328;2,197;45,358;6,509;33,649;0,102;0,732;1;0,007;0,452;1;0,525;0,433
"2595";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;144;198,848;198,848;1,96;2564,408;172,675;225,021;164,451;233,245;26,173;34,397;173,013;166,968;139,591;129,018;66035,694;58859,244;25132,315;19711,242;225,302;235,551;261,466;280,622;113218,221;122223,787;79040,091;84945,292;298,595;231,513;281,164;318,348;562,789;438,998;275,981;324,933;584,125;421,385;2,559;1,564;7,861;1,51;43,183;0,198;0,057;1;0,035;0,697;1;0,538;0,105
"2596";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;121;80,47;80,47;1,96;2564,408;75,306;85,634;73,683;87,257;5,164;6,787;75,558;73,991;69,798;67,637;2290,51;2166,439;726,298;591,364;85,731;87,383;91,657;95,759;5127,691;5867,086;2267,718;2444,408;58,915;38,032;55,476;62,813;562,789;438,998;54,453;64,112;584,125;421,385;3,398;1,375;22,699;1,502;12,6;0,216;0,029;1;0;0,219;1;0,456;0,087
"2597";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;197;44,796;44,796;1,96;2564,408;40,589;49,003;39,267;50,325;4,207;5,529;40,936;40,201;35,839;34,592;1185,648;986,379;210,547;181,068;49,365;50,767;57,424;62,228;3705,818;4293,228;4451,376;5680,435;47,994;41,31;45,192;51,169;562,789;438,998;44,359;52,228;584,125;421,385;5;5,248;34,053;30,977;8,258;0,156;0,219;1;0,222;0,44;1;0,747;0,139
"2598";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;281;84,594;84,594;1,96;2564,408;83,702;85,486;83,421;85,767;0,892;1,173;83,642;83,4;82,864;82,347;81,834;77,768;29,918;27,236;85,518;85,744;86,45;87,095;131,199;141,864;62,07;66,558;10,182;6,707;9,588;10,856;562,789;438,998;9,411;11,08;584,125;421,385;1,692;0,349;5,383;-0,405;2,662;0,138;0,352;1;0,001;0,07;1;0,527;0,286
"2599";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"2600";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;196;47,108;47,108;1,96;2564,408;43,46;50,756;42,314;51,902;3,648;4,794;43,649;42,512;39,071;37,216;1336,543;1234,134;515,689;422,444;50,892;51,751;55,477;57,447;2154,297;2325,63;1461,229;1592,008;41,62;31,422;39,19;44,373;562,789;438,998;38,468;45,291;584,125;421,385;2,341;1,483;5,677;1,163;6,784;0,198;0,057;1;0,02;0,535;1;0,548;0,105
"2601";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;134;156,276;156,276;1,96;2564,408;139,681;172,871;134,466;178,086;16,595;21,81;140,006;135,385;120,003;110,118;26648,247;23756,114;9684,383;8082,917;172,565;179,41;201,517;218,877;46374,298;48965,478;37926,243;46923,468;189,328;147,103;178,276;201,852;562,789;438,998;174,989;206,028;584,125;421,385;2,497;1,883;7,88;4,387;27,955;0,174;0,128;1;0,037;0,508;1;0,569;0,111
"2602";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;203;9,792;9,792;1,96;2564,408;8,971;10,613;8,713;10,871;0,821;1,079;9,036;8,856;8,61;8,274;58,18;54,082;13,753;11,543;10,624;10,86;10,869;11,234;130,605;148,013;23,293;24,42;9,363;4,343;8,817;9,983;562,789;438,998;8,654;10,189;584,125;421,385;3,366;0,268;18,956;-1,142;3,14;0,262;0,004;1;0;0,119;1;0,437;0,014
"2603";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;129;206,49;206,49;1,96;2564,408;191,972;221,008;187,411;225,569;14,518;19,079;192,029;187,708;175,07;166,152;20029,52;18384,77;5374,099;4704,215;221,6;224,71;244,638;255,226;36116,959;37555,715;34340,199;46946,03;165,627;126,107;155,959;176,584;562,789;438,998;153,084;180,236;584,125;421,385;2,483;2,857;8,359;12,551;36,442;0,162;0,184;1;0,024;0,205;1;0,561;0,147
"2604";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;198;40,38;40,38;1,96;2564,408;36,676;44,084;35,512;45,248;3,704;4,868;36,949;36,204;32,353;30,492;1031,55;893,461;200,16;165,098;44,19;45,099;51,315;55,894;2724,19;3088,292;3052,842;3824,859;42,255;35,269;39,788;45,05;562,789;438,998;39,055;45,982;584,125;421,385;4,552;4,466;30,392;24,016;7,026;0,16;0,195;1;0,137;0,469;1;0,679;0,15
"2605";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;283;71,402;71,402;1,96;2564,408;51,513;91,291;45,263;97,541;19,889;26,139;53,706;49,233;42,685;33,474;15383,605;11806,974;3593,247;2129,419;92,989;101,088;104,071;118,528;107326,141;124176,176;24437,942;27980,789;226,911;112,843;213,665;241,921;562,789;438,998;209,726;246,926;584,125;421,385;9,049;2,687;108,153;8,162;33,053;0,244;0,009;1;0;0,915;1;0,437;0,025
"2606";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;122;11,734;11,734;1,96;2564,408;10,984;12,484;10,749;12,719;0,75;0,985;10,99;10,804;10,278;10,05;47,309;42,873;15,743;13,445;12,496;12,822;13,238;13,806;108,685;118,612;45,686;52,482;8,552;5,498;8,053;9,118;562,789;438,998;7,904;9,306;584,125;421,385;3,438;1,38;23,243;1,514;1,846;0,222;0,023;1;0;0,227;1;0,489;0,11
"2607";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;125;55,144;55,144;1,96;2564,408;51,271;59,017;50,054;60,234;3,873;5,09;51,437;50,34;47,591;45,252;1593,542;1511,504;504,917;413,903;58,955;60,66;63,27;65,517;2326,509;2430,728;1250,232;1357,692;44,188;29,505;41,608;47,111;562,789;438,998;40,841;48,085;584,125;421,385;1,647;0,927;2,802;0,474;12,139;0,18;0,105;1;0,001;0,143;1;0,521;0,102
"2608";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;183;1,706;1,706;1,96;2564,408;1,531;1,881;1,476;1,936;0,175;0,23;1,53;1,472;1,262;1,164;3,227;3,033;1,452;1,203;1,874;1,924;2,152;2,316;4,726;4,907;3,616;4,027;1,998;1,603;1,881;2,13;562,789;438,998;1,847;2,174;584,125;421,385;1,618;1,128;2,648;0,458;0,346;0,248;0,007;1;0,068;0,58;1;0,502;0,319
"2609";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;201;20,968;20,968;1,96;2564,408;19,207;22,729;18,654;23,282;1,761;2,314;19,166;18,68;18,273;17,461;259,488;239,781;64,228;57,828;22,686;23,43;23,576;24,563;561,968;631,213;109,808;117,245;20,088;9,385;18,915;21,417;562,789;438,998;18,566;21,86;584,125;421,385;3,376;0,271;19,07;-1,141;6,703;0,244;0,009;1;0;0,116;1;0,438;0,013
"2610";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;237;348,186;348,186;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;321,26;311,107;284,917;265,796;74051,468;67786,834;25838,767;18668,98;374,49;381,439;418,806;436,114;112162,633;117202,156;92656,564;107375,736;305,497;242,814;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;1,67;3,485;2,332;46,755;0,18;0,105;1;0,057;0,435;1;0,538;0,156
"2611";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;248;8,702;8,702;1,96;2564,408;8,358;9,046;8,25;9,154;0,344;0,452;8,376;8,204;7,884;7,6;12,259;11,216;4,667;4,062;9,054;9,226;9,604;9,864;18,593;19,976;17,92;20,732;3,925;3,2;3,696;4,185;562,789;438,998;3,628;4,271;584,125;421,385;1,747;1,654;3,956;4,359;0,677;0,142;0,319;1;0,092;0,403;1;0,572;0,524
"2612";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;238;60,318;60,318;1,96;2564,408;57,209;63,427;56,232;64,404;3,109;4,086;57,277;56,581;53,544;52,358;905,475;844,156;316,795;236,465;63,58;64,794;68,051;70,426;1648,455;1798,855;1228,515;1369,171;35,47;27,259;33,399;37,816;562,789;438,998;32,784;38,599;584,125;421,385;2,721;1,911;9,739;3,49;5,004;0,186;0,086;1;0,029;0,469;1;0,529;0,119
"2613";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;22;93,356;93,356;1,96;2564,408;86,322;100,39;84,112;102,6;7,034;9,244;86,443;84,287;77,199;72,574;4921,7;4591,941;2383,533;1885,96;100,562;102,914;111,818;117,959;8071,343;8428,707;6490,868;7194,815;80,251;65,696;75,566;85,56;562,789;438,998;74,173;87,33;584,125;421,385;2,175;1,327;6,095;1,396;9,32;0,11;0,641;1;0,098;0,496;0,999;0,522;0,468
"2614";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;301;25,844;25,844;1,96;2564,408;24,051;27,637;23,488;28,2;1,793;2,356;23,962;23,424;22,133;21,171;322,511;294,758;95,165;64,599;27,746;28,182;30,383;31,373;518,937;548,398;363,01;398,799;20,454;14,735;19,26;21,807;562,789;438,998;18,905;22,258;584,125;421,385;2,141;1,802;5,268;3,169;3,878;0,204;0,045;1;0,007;0,153;1;0,525;0,143
"2615";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;32;65,47;65,47;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,748;61,797;58,188;55,087;855,192;824,529;478,515;392,911;68,294;68,991;74,042;76,446;1130,459;1191,486;1093,668;1167,547;31,445;27,81;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;0,837;0,551;0,043;3,218;0,078;0,945;1;0,326;0,418;1;0,547;0,631
"2616";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;14;61,318;61,318;1,96;2564,408;57,898;64,738;56,823;65,813;3,42;4,495;57,882;56,962;53,551;50,701;1135,761;1028,616;502,535;394,247;64,77;65,715;70,386;73,033;1907,326;2094,986;1318,137;1426,774;39,017;29,849;36,74;41,598;562,789;438,998;36,062;42,459;584,125;421,385;2,187;1,188;6,585;0,9;5,602;0,148;0,272;1;0,027;0,458;1;0,502;0,369
"2617";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;247;210,174;210,174;1,96;2564,408;201,861;218,487;199,249;221,099;8,313;10,925;202,521;199,206;188,545;182,274;7122,548;6529,089;2772,474;2370,17;218,129;220,068;232,749;241,188;10944,444;11517,213;10527,808;12210,512;94,836;77,618;89,3;101,109;562,789;438,998;87,654;103,201;584,125;421,385;1,713;1,617;3,758;4,153;15,436;0,096;0,796;1;0,098;0,353;1;0,547;0,43
"2618";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;1;154,114;154,114;1,96;2564,408;140,636;167,592;136,401;171,827;13,478;17,713;140,426;137,804;126,252;120,242;14936,068;12674,112;3388,199;2898,863;167,775;170,011;198,621;214,964;33211,201;36187,495;45489,87;66660,96;153,77;134,995;144,794;163,942;562,789;438,998;142,125;167,333;584,125;421,385;3,787;4,626;17,725;25,729;20,467;0,166;0,163;1;0,295;0,451;1;0,74;0,214
"2619";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;52;10,132;10,132;1,96;2564,408;9,591;10,673;9,421;10,843;0,541;0,711;9,608;9,458;8,958;8,824;26,093;21,579;6,383;4,97;10,714;10,828;11,46;11,828;52,145;56,727;43,89;51,932;6,169;4,915;5,809;6,577;562,789;438,998;5,702;6,713;584,125;421,385;3,251;2,745;13,579;8,236;1,013;0,224;0,021;1;0,06;0,446;1;0,547;0,218
"2620";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;51;4,8;4,8;1,96;2564,408;4,547;5,053;4,467;5,133;0,253;0,333;4,556;4,49;4,224;4,144;5,59;4,752;1,231;0,826;5,054;5,13;5,562;5,82;11,482;12,518;10,601;12,303;2,888;2,303;2,719;3,079;562,789;438,998;2,669;3,143;584,125;421,385;3,193;2,808;13,115;8,543;0,518;0,358;0;1;0,061;0,41;1;0,55;0,05
"2621";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;207;2,002;2,002;1,96;2564,408;1,836;2,168;1,784;2,22;0,166;0,218;1,86;1,812;1,564;1,496;2,483;2,276;0,881;0,618;2,168;2,216;2,508;2,686;4,979;5,741;5,114;5,699;1,891;1,619;1,78;2,016;562,789;438,998;1,747;2,057;584,125;421,385;3,206;2,329;16,775;6,368;0,282;0,3;0,001;1;0,207;0,742;1;0,608;0,373
"2622";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;28;4,594;4,594;1,96;2564,408;4,191;4,997;4,065;5,123;0,403;0,529;4,208;4,018;3,538;3,312;14,675;12,962;6,027;4,746;5,018;5,104;5,832;6,228;29,524;31,615;30,809;35,432;4,596;4,021;4,327;4,9;562,789;438,998;4,248;5,001;584,125;421,385;3,023;2,164;14,908;5,61;0,474;0,194;0,065;1;0,282;0,757;1;0,628;0,491
"2623";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;61;390,734;390,734;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;345,128;334,82;279,392;252,179;188757,107;157176,374;34507,375;16469,799;443,416;463,649;527,46;567,316;455843,233;509792,818;413368,613;468324,717;559,914;458,501;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;3,3;23,286;11,02;56,224;0,168;0,154;1;0,099;0,687;1;0,591;0,189
"2624";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;49;100,342;100,342;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;90,721;88,319;79,016;73,907;8232,592;7101,847;1510,423;1040,977;111,16;113,86;128,75;136,043;18410,96;20723,275;15466,699;17577,652;112,117;89,048;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;2,896;19,746;8,597;14,271;0,202;0,049;1;0,056;0,492;1;0,536;0,058
"2625";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;209;252,344;252,344;1,96;2564,408;236,959;267,729;232,125;272,563;15,385;20,219;236,895;233,804;212,382;198,532;24532,271;23375,973;12623,025;10909,966;268,795;274,527;294,243;310,845;38116,939;40658,972;30412,905;34708,862;175,519;147,629;165,273;187,13;562,789;438,998;162,226;191,001;584,125;421,385;1,808;1,043;4,278;0,334;20,034;0,098;0,775;1;0,155;0,553;1;0,536;0,523
"2626";"avaliaArvores/A_50_5_2_Teste";"KMeansSimetricoLinearQuad";2;50;23;28,056;28,056;1,96;2564,408;26,349;29,763;25,812;30,3;1,707;2,244;26,422;25,922;23,574;22,239;304,074;288,72;161,12;134,306;29,808;30,743;32,854;34,07;469,945;507,766;385,033;422,872;19,48;16,378;18,343;20,769;562,789;438,998;18,005;21,198;584,125;421,385;1,81;1,044;4,294;0,347;2,233;0,104;0,709;1;0,154;0,557;1;0,514;0,569
