etapa,iter,miniIter,est,node,prob,nome,usina,generation,custo,custoTotal
BK,8,0,3,3,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,3,1.0,ANGRA3,3,50539.9,30.0,1.516197e6
BK,8,0,3,6,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,6,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,6,0.02,ANGRA3,3,50685.1,30.0,1.520553e6
BK,8,0,3,9,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,9,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,9,1.0,ANGRA3,3,50004.5,30.0,1.500135e6
BK,8,0,3,12,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,12,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,12,1.0,ANGRA3,3,50505.9,30.0,1.515177e6
BK,8,0,3,15,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,15,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,15,1.0,ANGRA3,3,53229.5,30.0,1.596885e6
BK,8,0,3,18,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,18,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,18,0.02,ANGRA3,3,51920.6,30.0,1.557618e6
BK,8,0,3,21,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,21,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,21,1.0,ANGRA3,3,49410.5,30.0,1.482315e6
BK,8,0,3,24,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,24,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,24,1.0,ANGRA3,3,51094.3,30.0,1.532829e6
BK,8,0,3,27,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,27,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,27,1.0,ANGRA3,3,50821.6,30.0,1.524648e6
BK,8,0,3,30,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,30,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,30,0.02,ANGRA3,3,52123.0,30.0,1.56369e6
BK,8,0,3,33,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,33,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,33,1.0,ANGRA3,3,50093.9,30.0,1.502817e6
BK,8,0,3,36,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,36,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,36,1.0,ANGRA3,3,51768.9,30.0,1.553067e6
BK,8,0,3,39,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,39,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,39,1.0,ANGRA3,3,50630.2,30.0,1.518906e6
BK,8,0,3,42,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,42,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,42,0.02,ANGRA3,3,51290.8,30.0,1.538724e6
BK,8,0,3,45,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,45,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,45,1.0,ANGRA3,3,51309.1,30.0,1.539273e6
BK,8,0,3,48,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,48,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,48,1.0,ANGRA3,3,52886.0,30.0,1.58658e6
BK,8,0,3,51,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,51,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,51,1.0,ANGRA3,3,49875.0,30.0,1.49625e6
BK,8,0,3,54,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,54,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,54,0.02,ANGRA3,3,51361.4,30.0,1.540842e6
BK,8,0,3,57,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,57,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,57,1.0,ANGRA3,3,50535.9,30.0,1.516077e6
BK,8,0,3,60,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,60,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,60,1.0,ANGRA3,3,52236.4,30.0,1.567092e6
BK,8,0,3,63,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,63,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,63,1.0,ANGRA3,3,50578.0,30.0,1.51734e6
BK,8,0,3,66,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,66,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,66,0.02,ANGRA3,3,51425.9,30.0,1.542777e6
BK,8,0,3,69,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,69,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,69,1.0,ANGRA3,3,51141.5,30.0,1.534245e6
BK,8,0,3,72,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,72,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,72,1.0,ANGRA3,3,51295.5,30.0,1.538865e6
BK,8,0,3,75,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,75,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,75,1.0,ANGRA3,3,51562.6,30.0,1.546878e6
BK,8,0,3,78,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,78,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,78,0.02,ANGRA3,3,51638.0,30.0,1.54914e6
BK,8,0,3,81,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,81,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,81,1.0,ANGRA3,3,50690.5,30.0,1.520715e6
BK,8,0,3,84,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,84,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,84,1.0,ANGRA3,3,50907.1,30.0,1.527213e6
BK,8,0,3,87,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,87,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,87,1.0,ANGRA3,3,51198.8,30.0,1.535964e6
BK,8,0,3,90,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,90,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,90,0.02,ANGRA3,3,52441.0,30.0,1.57323e6
BK,8,0,3,93,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,93,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,93,1.0,ANGRA3,3,50976.1,30.0,1.529283e6
BK,8,0,3,96,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,96,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,96,1.0,ANGRA3,3,51082.9,30.0,1.532487e6
BK,8,0,3,99,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,99,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,99,1.0,ANGRA3,3,50833.4,30.0,1.525002e6
BK,8,0,3,102,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,102,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,102,0.02,ANGRA3,3,51446.0,30.0,1.54338e6
BK,8,0,3,105,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,105,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,105,1.0,ANGRA3,3,50034.9,30.0,1.501047e6
BK,8,0,3,108,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,108,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,108,1.0,ANGRA3,3,51602.2,30.0,1.548066e6
BK,8,0,3,111,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,111,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,111,1.0,ANGRA3,3,52385.7,30.0,1.571571e6
BK,8,0,3,114,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,114,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,114,0.02,ANGRA3,3,52628.1,30.0,1.578843e6
BK,8,0,3,117,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,117,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,117,1.0,ANGRA3,3,51574.8,30.0,1.547244e6
BK,8,0,3,120,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,120,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,120,1.0,ANGRA3,3,52177.7,30.0,1.565331e6
BK,8,0,3,123,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,123,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,123,1.0,ANGRA3,3,52882.8,30.0,1.586484e6
BK,8,0,3,126,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,126,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,126,0.02,ANGRA3,3,51688.7,30.0,1.550661e6
BK,8,0,3,129,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,129,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,129,1.0,ANGRA3,3,50073.2,30.0,1.502196e6
BK,8,0,3,132,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,132,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,132,1.0,ANGRA3,3,51482.5,30.0,1.544475e6
BK,8,0,3,135,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,135,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,135,1.0,ANGRA3,3,52976.2,30.0,1.589286e6
BK,8,0,3,138,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,138,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,138,0.02,ANGRA3,3,52518.7,30.0,1.575561e6
BK,8,0,3,141,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,141,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,141,1.0,ANGRA3,3,51096.7,30.0,1.532901e6
BK,8,0,3,144,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,144,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,144,1.0,ANGRA3,3,50234.9,30.0,1.507047e6
BK,8,0,3,147,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,147,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,147,1.0,ANGRA3,3,51467.4,30.0,1.544022e6
BK,8,0,3,150,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,3,150,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,3,150,0.02,ANGRA3,3,52531.5,30.0,1.575945e6
BK,8,0,2,2,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,2,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,2,0.02,ANGRA3,3,52621.6,30.0,1.578648e6
BK,8,0,2,5,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,5,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,5,1.0,ANGRA3,3,51835.8,30.0,1.555074e6
BK,8,0,2,8,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,8,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,8,1.0,ANGRA3,3,54969.5,30.0,1.649085e6
BK,8,0,2,11,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,11,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,11,1.0,ANGRA3,3,53980.4,30.0,1.619412e6
BK,8,0,2,14,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,14,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,14,0.02,ANGRA3,3,55958.2,30.0,1.678746e6
BK,8,0,2,17,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,17,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,17,1.0,ANGRA3,3,52393.0,30.0,1.57179e6
BK,8,0,2,20,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,20,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,20,1.0,ANGRA3,3,53072.6,30.0,1.592178e6
BK,8,0,2,23,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,23,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,23,1.0,ANGRA3,3,54739.0,30.0,1.64217e6
BK,8,0,2,26,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,26,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,26,0.02,ANGRA3,3,54632.6,30.0,1.638978e6
BK,8,0,2,29,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,29,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,29,1.0,ANGRA3,3,52352.8,30.0,1.570584e6
BK,8,0,2,32,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,32,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,32,1.0,ANGRA3,3,53970.5,30.0,1.619115e6
BK,8,0,2,35,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,35,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,35,1.0,ANGRA3,3,54834.5,30.0,1.645035e6
BK,8,0,2,38,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,38,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,38,0.02,ANGRA3,3,53818.4,30.0,1.614552e6
BK,8,0,2,41,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,41,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,41,1.0,ANGRA3,3,51922.5,30.0,1.557675e6
BK,8,0,2,44,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,44,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,44,1.0,ANGRA3,3,54267.6,30.0,1.628028e6
BK,8,0,2,47,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,47,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,47,1.0,ANGRA3,3,55738.5,30.0,1.672155e6
BK,8,0,2,50,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,50,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,50,0.02,ANGRA3,3,53163.4,30.0,1.594902e6
BK,8,0,2,53,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,53,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,53,1.0,ANGRA3,3,51847.0,30.0,1.55541e6
BK,8,0,2,56,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,56,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,56,1.0,ANGRA3,3,54083.5,30.0,1.622505e6
BK,8,0,2,59,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,59,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,59,1.0,ANGRA3,3,55129.9,30.0,1.653897e6
BK,8,0,2,62,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,62,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,62,0.02,ANGRA3,3,53760.9,30.0,1.612827e6
BK,8,0,2,65,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,65,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,65,1.0,ANGRA3,3,52577.3,30.0,1.577319e6
BK,8,0,2,68,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,68,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,68,1.0,ANGRA3,3,54458.7,30.0,1.633761e6
BK,8,0,2,71,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,71,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,71,1.0,ANGRA3,3,54618.7,30.0,1.638561e6
BK,8,0,2,74,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,74,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,74,0.02,ANGRA3,3,54759.7,30.0,1.642791e6
BK,8,0,2,77,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,77,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,77,1.0,ANGRA3,3,52158.4,30.0,1.564752e6
BK,8,0,2,80,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,80,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,80,1.0,ANGRA3,3,54221.7,30.0,1.626651e6
BK,8,0,2,83,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,83,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,83,1.0,ANGRA3,3,53982.7,30.0,1.619481e6
BK,8,0,2,86,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,86,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,86,0.02,ANGRA3,3,54759.5,30.0,1.642785e6
BK,8,0,2,89,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,89,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,89,1.0,ANGRA3,3,52691.5,30.0,1.580745e6
BK,8,0,2,92,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,92,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,92,1.0,ANGRA3,3,55205.2,30.0,1.656156e6
BK,8,0,2,95,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,95,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,95,1.0,ANGRA3,3,55218.1,30.0,1.656543e6
BK,8,0,2,98,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,98,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,98,0.02,ANGRA3,3,53894.7,30.0,1.616841e6
BK,8,0,2,101,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,101,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,101,1.0,ANGRA3,3,51979.4,30.0,1.559382e6
BK,8,0,2,104,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,104,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,104,1.0,ANGRA3,3,55035.9,30.0,1.651077e6
BK,8,0,2,107,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,107,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,107,1.0,ANGRA3,3,55608.8,30.0,1.668264e6
BK,8,0,2,110,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,110,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,110,0.02,ANGRA3,3,55603.9,30.0,1.668117e6
BK,8,0,2,113,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,113,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,113,1.0,ANGRA3,3,52655.8,30.0,1.579674e6
BK,8,0,2,116,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,116,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,116,1.0,ANGRA3,3,55676.0,30.0,1.67028e6
BK,8,0,2,119,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,119,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,119,1.0,ANGRA3,3,55105.6,30.0,1.653168e6
BK,8,0,2,122,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,122,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,122,0.02,ANGRA3,3,55537.1,30.0,1.666113e6
BK,8,0,2,125,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,125,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,125,1.0,ANGRA3,3,51974.5,30.0,1.559235e6
BK,8,0,2,128,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,128,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,128,1.0,ANGRA3,3,54342.3,30.0,1.630269e6
BK,8,0,2,131,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,131,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,131,1.0,ANGRA3,3,55784.9,30.0,1.673547e6
BK,8,0,2,134,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,134,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,134,0.02,ANGRA3,3,55892.2,30.0,1.676766e6
BK,8,0,2,137,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,137,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,137,1.0,ANGRA3,3,52632.5,30.0,1.578975e6
BK,8,0,2,140,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,140,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,140,1.0,ANGRA3,3,54520.6,30.0,1.635618e6
BK,8,0,2,143,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,143,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,143,1.0,ANGRA3,3,53168.3,30.0,1.595049e6
BK,8,0,2,146,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,146,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,146,0.02,ANGRA3,3,55451.0,30.0,1.66353e6
BK,8,0,2,149,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,2,149,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,2,149,1.0,ANGRA3,3,53866.4,30.0,1.615992e6
BK,8,0,1,1,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,8,0,1,1,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,8,0,1,1,1.0,ANGRA3,3,20078.1,30.0,602343.0
BK,9,0,4,4,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,4,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,4,1.0,ANGRA3,3,99647.6,30.0,2.989428e6
BK,9,0,4,7,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,7,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,7,1.0,ANGRA3,3,99635.7,30.0,2.989071e6
BK,9,0,4,10,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,10,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,10,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,13,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,13,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,13,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,16,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,16,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,16,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,19,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,19,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,19,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,22,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,22,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,22,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,25,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,25,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,25,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,28,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,28,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,28,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,31,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,31,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,31,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,34,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,34,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,34,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,37,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,37,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,37,1.0,ANGRA3,3,99990.8,30.0,2.999724e6
BK,9,0,4,40,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,40,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,40,1.0,ANGRA3,3,99639.3,30.0,2.989179e6
BK,9,0,4,43,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,43,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,43,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,46,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,46,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,46,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,49,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,49,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,49,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,52,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,52,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,9,0,4,52,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,9,0,4,55,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,9,0,4,55,1.0,ANGRA2,2,50000.0,20.0,1.0e6
