TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,27.0,25.51
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_T_TEST,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,6.0,9.73
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,6.0,9.73
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,33.0,42.45
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,73.0,78.87
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,61.0,87.95
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,65.0,77.54
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,35.0,32.58
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,78.0,91.51
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_W-TEST,3,FALHOU_AO_MENOS_UMTESTE,5.0,1.37
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,14.000000000000002,21.69
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,38.0,46.35
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,28.999999999999996,19.65
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,62.0,70.57
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,65.0,69.94
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,59.0,61.59
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,24.0,11.48
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,12.0,3.07
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,12.0,1.74
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,13.0,3.36
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,12.0,2.95
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,13.0,2.19
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,65.0,69.57
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_W-TEST,2,FALHOU_AO_MENOS_UMTESTE,28.000000000000004,7.81
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,22.0,14.65
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,22.0,14.65
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,37.0,28.26
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,46.0,32.3
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,52.0,38.89
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,52.0,41.88
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,41.0,38.79
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,16.0,14.28
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,14.000000000000002,13.4
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,8.0,13.52
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,23.0,17.66
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,18.0,16.1
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,56.99999999999999,45.93
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_F_TEST,3,FALHOU_AO_MENOS_UMTESTE,77.0,67.85
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,44.0,36.97
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,40.0,29.11
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,35.0,29.42
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,34.0,32.67
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,44.0,44.57
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,35.0,30.96
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,28.999999999999996,29.75
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,59.0,33.17
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,60.0,35.59
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,55.00000000000001,34.22
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,60.0,32.88
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,56.00000000000001,33.93
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,41.0,41.6
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_F_TEST,2,FALHOU_AO_MENOS_UMTESTE,99.0,100.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,3.0,5.36
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,9.99
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,12.0,17.61
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,12.0,17.72
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,4.0,8.22
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.46
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,2.0,12.01
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.8
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.46
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,2.0,11.8
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,17.0,21.17
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_L_TEST,3,FALHOU_AO_MENOS_UMTESTE,12.0,18.16
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,5.0,8.64
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,22.0,16.49
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,3.0,17.54
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,3.0,13.8
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,13.0,17.89
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,5.0,18.58
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,3.0,13.8
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,6.0,12.91
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,5.0,12.65
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,5.0,12.91
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,6.0,13.28
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,6.0,13.43
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,10.0,16.94
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_L_TEST,2,FALHOU_AO_MENOS_UMTESTE,17.0,20.51
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,6.0,7.36
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,2.0,0.31
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,4.0,2.84
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,8.0,11.76
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,1.0,0.14
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,4.0,2.3
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,5.0,1.58
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,5.0,9.9
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,5.0,11.99
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,1.0,1.42
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,5.0,9.56
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,6.0,10.56
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,3.0,0.19
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,5.57
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,3.0,0.04
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,3.0,1.83
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,5.0,0.88
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,1.16
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,5.2
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,9.28
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,4.89
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,3.73
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,1.0,0.28
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,3.0,15.17
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,4.41
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,14.42
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,4.0,12.77
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,5.0,8.1
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,6.0,11.88
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,0.91
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,19.3
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,1.81
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,2.96
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,1.0,0.01
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,0.19
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,5.0,1.1
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,5.93
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,5.0,3.61
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,8.0,6.45
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,5.0,3.22
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,5.0,1.38
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,4.99
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,3.0,1.3
avaliaArvores/A_25_10_2_Teste,BKSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,6.0,1.68
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,6.0,2.33
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,5.0,1.35
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,6.0,8.58
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,3.33
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,3.0,3.01
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,4.0,5.08
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,10.0,10.15
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,3.0,1.17
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,2.0,0.95
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,3.0,0.67
avaliaArvores/A_25_10_2_Teste,NeuralGas,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,5.0,4.27
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,5.0,3.35
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,23.0,36.77
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,mean_limite,2,FALHOU_AO_MENOS_UMTESTE,56.00000000000001,45.44
